type,properties/@id,properties/name,properties/tourism,properties/wheelchair,properties/wikidata,geometry/type,geometry/coordinates/0,geometry/coordinates/1,id,properties/addr:city,properties/addr:housenumber,properties/addr:postcode,properties/addr:province,properties/addr:street,properties/amenity,properties/cuisine,properties/opening_hours,properties/phone,properties/source,properties/addr:unit,properties/check_date,properties/email,properties/website,properties/brand,properties/brand:wikidata,properties/brand:wikipedia,properties/diet:gluten_free,properties/operator,properties/payment:mastercard,properties/payment:visa,properties/drive_through,properties/takeaway,properties/official_name,properties/name:zh,properties/addr:country,properties/website:en,properties/website:fr,properties/url,properties/toilets:wheelchair,properties/created_by,properties/payment:credit_cards,properties/payment:debit_cards,properties/name:en,properties/name:zh-Hans,properties/indoor_seating,properties/outdoor_seating,properties/level,properties/level:ref,properties/note,properties/branch,properties/contact:facebook,properties/delivery,properties/smoking,properties/internet_access,properties/old_name,properties/internet_access:fee,properties/leisure,properties/start_date,properties/website:menu,properties/check_date:currency:XBT,properties/check_date:internet_access,properties/capacity,properties/layer,properties/short_name,properties/reservation,properties/fax,properties/toilets,properties/rice_noodle,properties/alt_name,properties/wheelchair:description,properties/contact:instagram,properties/diet:vegan,properties/delivery:partner,properties/payment:interac,properties/contact:yelp,properties/not:brand:wikidata,properties/check_date:opening_hours,properties/air_conditioning,properties/diet:vegetarian,properties/long_name,properties/diet:meat,properties/payment:cash,properties/payment:e-transfer,properties/self_service,properties/contact:youtube,properties/diet:halal,properties/wifi,properties/stars,properties/attraction,properties/species,properties/brand:en,properties/brand:zh,properties/contact:twitter,properties/internet_access:ssid,properties/source:name,properties/description,properties/shop,properties/diet:seafood,properties/name:cs,properties/name:fr,properties/changing_table,properties/name:ja,properties/diet:keto,properties/facebook,properties/payment:cards,properties/breakfast,properties/payment:american_express,properties/craft,properties/int_name,properties/payment:contactless,properties/species:wikidata,properties/species:wikipedia,properties/rooms,properties/building:levels,properties/twitter,properties/microbrewery,properties/min_age,properties/opening_hours:kitchen,properties/contact:website,properties/lunch,properties/diet:lactose_free,properties/bar,properties/opening_date,properties/addr:county,properties/opening_hours:covid19,properties/all_you_can_eat,properties/toilets:menstrual_products,properties/name:zh-Hant,properties/theme,properties/payment:discover_card,properties/was:contact:google_plus,properties/contact:spotify,properties/contact:tiktok,properties/phone:mnemonic,properties/payment:app,properties/payment:neo,properties/was:website,properties/name:ko,properties/payment:apple_pay,properties/payment:diners_club,properties/payment:jcb,properties/payment:square_wallet,properties/payment:unionpay,properties/diet:pescetarian,properties/sport,properties/cafe,properties/diet:dairy_free,properties/toilets:access,properties/language:en,properties/language:vi,properties/live_music,properties/phone:signed,properties/source:phone,properties/strapline,properties/language:am,properties/old_name:--2017,properties/old_name:2018--2023,properties/diet:mediterranean,properties/highchair,properties/organic,properties/opening_hours:signed,properties/instagram,properties/brewery,properties/toilets:position,properties/drink:coffee,properties/drink:espresso,properties/drink:tea,properties/addr:floor,properties/diet:healthy,properties/diet:local,properties/diet:organic
Feature,node/8797027749,Freshii,,,,Point,-114.040256,51.1100835,node/8797027749,Calgary,901,T2E 7P4,Alberta,64 Avenue NE,restaurant,salad,,+1-403-910-6019,,128,,,,Freshii,Q5503051,en:Freshii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8815152861,ZCREW Cafe,,,,Point,-114.0556369,51.0420349,node/8815152861,Calgary,401,T2G 0Y5,Alberta,11 Avenue SE,restaurant,brunch,"Tu-Su 08:00-14:00, Mo closed",+1-403-460-6668,,,,,https://zcrewcafe.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8815152863,Haru Sushi & Grill,,,,Point,-114.0595816,51.0421432,node/8815152863,Calgary,227,T2G 0X9,Alberta,11 Avenue SE,restaurant,sushi,,+1-403-452-3209,,,,,http://www.myharu.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8815152864,Grumans Catering and Delicatessen,,,,Point,-114.0592701,51.0425103,node/8815152864,Calgary,230,T2G 0X8,Alberta,11 Avenue SE,restaurant,,Mo-Sa 10:00-15:00,+1-403-261-9003,,,,,http://grumans.ca/catering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8818852214,Red's Diner,,,,Point,-114.0595286,51.0016904,node/8818852214,,324,T2H 0P1,,58 Avenue SE,restaurant,,Mo-Th 08:00-14:00; Fr-Su 08:00-15:00,+1-403-386-6688,,,,58th@redsdiner.com,https://www.redsdiner.com/location/58th/,,,,,,,,,,,,,,,,,,,,,,,,,,,58th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8826242048,Starbucks,,,,Point,-114.0725982,51.1268932,node/8826242048,Calgary,8120,T3K 2A8,Alberta,Beddington Boulevard NW,cafe,coffee_shop,,+1-403-295-6895,,Inside the Safeway,,,,Starbucks,Q37158,en:Starbucks,,,,,,yes,Starbucks Coffee,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8828113408,Gong Cha,,,,Point,-114.0705051,51.1424824,node/8828113408,Calgary,222,T3K 5P4,Alberta,40 Country Hills Landing NW,cafe,bubble_tea,,+1-403-226-0060,,222,,,https://www.gongchacanada.ca,Gong Cha,Q5581670,en:Gong Cha,,,,,,yes,,貢茶,,,,,,,,,,,,,,,,,gongchawesterncanada,,,,,,,,https://www.yelp.ca/menu/gong-cha-calgary-2,,,,,,,,,,,,gongchawesterncanada,,,,,,,,,,,,,,,,,,,,,貢茶,,,,,,,,,,,,,,,,,Gong Cha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8828130031,Feng Kee BBQ​,,,,Point,-114.071354,51.142934,node/8828130031,Calgary,30,T3K 5P4,Alberta,Country Hills Landing NW,restaurant,chinese,Mo-Fr 09:00-18:00,+1-403-730-8333,,212,2025-11-10,,,,,,,,,,,,,峰記燒臘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8828130041,Cafe 100% YYC,,,,Point,-114.0717327,51.1425225,node/8828130041,Calgary,30,T3K 5P4,,Country Hills Landing NW,restaurant,chinese,,,,"110, 114",,,,,,,,,,,,,,,,,,,,,,,,百分百餐厅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8832937508,Gate of India Calgary East Indian Restaurant,,,,Point,-114.0571133,51.1553414,node/8832937508,Calgary,500,T3K 5Y9,Alberta,Country Hills Boulevard NE,restaurant,indian,Mo-Su 11:30-22:00,+1-403-764-4283,,311,,,https://www.gateofindiacalgary.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8833738812,Edo Japan,,,,Point,-114.0306716,51.0965964,node/8833738812,Calgary,425,T2E 7J3,Alberta,Aviation Road NE,restaurant,japanese,,+1-825-222-8534,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8833738814,OPA! of Greece Aviation Crossing,,,,Point,-114.0311323,51.0972434,node/8833738814,Calgary,465,T2E 7H8,Alberta,Aviation Road NE,restaurant,greek,,+1-587-755-0158,,105,,,https://opasouvlaki.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8839346180,Sunset Grill,,,,Point,-114.0642436,51.1412978,node/8839346180,,,,,,restaurant,american,,,,,,,,Sunset Grill,Q62112489,en:Sunset Grill (Canadian restaurant chain),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8840620598,Chatime,,,,Point,-114.0406113,51.1081597,node/8840620598,Calgary,901,T2E 7P4,Alberta,64 Avenue NE,cafe,bubble_tea,Mo-Su 11:00-21:00,+1 587-352-2221,,,,,,Chatime,Q16829306,en:Chatime,,,,,,yes,,日出茶太,,,,,,,,,Chatime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chatime,日出茶太,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8840620600,Lotus Deli,,,,Point,-114.0404182,51.1100818,node/8840620600,Calgary,901,T2E 7P4,Alberta,64 Avenue NE,restaurant,vietnamese,Mo-Su 11:00-21:00,,,,,,403.295.6820,,,,,,,,,,,,,,,,,,,,,堤岸小食,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8840620602,OPA!,,,,Point,-114.0410341,51.108129,node/8840620602,Calgary,901,T2E 7P4,Alberta,64 Avenue NE,restaurant,greek,Mo-Su 11:00-19:00,+1-587-356-7870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8840620603,Ono Poke Co.,,,,Point,-114.0409571,51.108127,node/8840620603,Calgary,901,T2E 7P4,Alberta,64 Avenue NE,restaurant,japanese,Mo-Su 11:00-18:00,+1-403-454-1380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8846436379,Famous Noodles & BBQ Cafe,,,,Point,-114.064659,51.1412973,node/8846436379,Calgary,333,T3K 0S3,Alberta,96 Avenue NE,restaurant,chinese,Su-Th 11:00-19:30; Fr-Su11:00-20:30,+1-587-351-0788,,7110,,,,,,,,,,,,,,,,,,,,,,,,汇豪轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,滙豪轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8875656924,Vintage Caffeine Co.,,,,Point,-114.1057483,51.0527411,node/8875656924,Calgary,101,,AB,19 Street NW,cafe,,Mo-Fr 07:00-18:00; Sa-Su 08:00-18:00,+1 403 452 9037,,,,,https://vintagecaffeine.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9210974619,Starbucks,,,,Point,-114.1395785,51.0423622,node/9210974619,,,,,,cafe,coffee_shop,,,,,,,,Starbucks,Q37158,en:Starbucks,,,,,,yes,Starbucks Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9270916233,Regal Cat Café,,,,Point,-114.086123,51.0542436,node/9270916233,,303,T2N 1V5,,10 Street NW,cafe,,Mo-Th 12:00-18:00; Fr-Sa 10:30-20:00; Su 10:30-19:30,+1-403-455-2287,,,,,https://www.regalcatcafe.com/,,,,,,,,,,,,,,,,,,,,,,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9276645340,Ăn Ăn Vietnamese Kitchen & Bar,,,,Point,-114.079324,51.0422066,node/9276645340,Calgary,1111,T2R 1A1,Alberta,7 Street SW,restaurant,vietnamese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9280987538,Courtyard by Marriott Calgary Downtown,hotel,yes,,Point,-114.073171,51.0485247,node/9280987538,Calgary,525,T2P 3R7,Alberta,5 Avenue SW,,,,+1 403-300-6650,,,,,https://www.marriott.com/yycxd,Courtyard,Q1053170,,,,,,,,Courtyard by Marriott,,,,,,,,yes,,,,,,,,,,,,no,wlan,,no,,,,,,,,,recommended,+1 403-300-6659,,,,,,,,,,,,yes,,,,,,,,,,3,,,,,,,,"Dual hotel with The Dorian, Courtyard by Marriott hotel with 169 guest rooms, 3 restaurants, 1 bar, 5 meeting rooms",,,,,,,,,,,,,,,,,169,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9306442026,BIG John's Pizza and Donairs,,,,Point,-114.082054,51.0397711,node/9306442026,Calgary,1403,T2R 1B8,AB,8 Street SW,restaurant,pizza;donair,,+1 403 229 0999,,3,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9398027965,Mymy Sub,,,,Point,-114.0837353,51.0670906,node/9398027965,,1012,T2M 0K5,,16 Avenue NW,restaurant,vietnamese,Mo-Sa 11:00-19:00; Su 12:00-15:00,+1-587-839-6868,,,,,https://mymysub1012.wixsite.com/mymysub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9408907440,Phil & Sebastian,,,,Point,-114.0634666,51.0456873,node/9408907440,,102,T2P 1B3,,8 Avenue SW,cafe,coffee_shop,,+1-403-261-1885,,,,,https://philsebastian.com/pages/hudson-block,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9408907442,Klein/Harris,,yes,,Point,-114.0636591,51.045706,node/9408907442,,110,T2P 1B3,,8 Avenue SW,restaurant,,"Tu-Th 11:30-21:00; Fr 11:30-23:00; Sa 14:00-23:00; Su-Mo off, PH off",+1-403-262-8100,,,2024-06-13,,https://www.kleinharris.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9454546846,Delhi Express,,,,Point,-113.9509377,51.1334937,node/9454546846,,,,,,restaurant,chinese;indian,11:00-23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9454546851,Zimidara,,,,Point,-113.9520504,51.1335011,node/9454546851,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9477309711,Kinjo District,,,,Point,-114.028688,51.1525436,node/9477309711,Calgary,11135,T3K 0Z7,Alberta,14 Street NE,restaurant,sushi,"Mo-Th 11:30-21:00, Fr-Su 11:30-22:00",+1-587-755-5888,,,,,https://kinjosushiandgrill.com/l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9499335077,Tea Funny,,,,Point,-114.062786,51.0639012,node/9499335077,Calgary,1323,T2E 2R5,Alberta,Centre Street N,cafe,bubble_tea,"Mo-Fr 14:00-24:00, Sa-Su 14:00-01:00",,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9510766231,Cactus Club,,,,Point,-114.070837,50.9912954,node/9510766231,,,,,Macleod Trail S,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9515200157,Golden Sands Chinese Restaurant,,,,Point,-114.061986,51.0966929,node/9515200157,Calgary,5010,T2K 0S8,Alberta,Centre Street N,restaurant,chinese,"Mo-Su 10:00-15:00,15:00-22:00",+1-403-455-2777,,,,,https://goldensandscalgary.ca/,,,,,,,,,,,,,,,,,,,,,金沙海鲜酒店,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9532300382,Lake House,,,,Point,-114.0490597,50.9429152,node/9532300382,,,,,,restaurant,american,,,,,,,https://lakehousecalgary.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9536096902,The Palomino,,limited,,Point,-114.0635674,51.0463584,node/9536096902,,109,T2P 0W5,,7 Avenue SW,restaurant,,"Mo-Th 11:30-23:00+, Fr 11:30-02:00, Sa 11:30-02:00, Su 11:30-23:00+",,,,,,,,,,,,,,,,,,,,,,,,,,The Palomino,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9545829052,Luxor Emporium Cafe,,,,Point,-114.0832821,51.0469237,node/9545829052,,937,,,7 Avenue SW,restaurant,,,,,,,,http://www.luxorcafe.ca/,,,,,,,,,,,,,,,,,,,,,,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9552319456,Tim Hortons,,,,Point,-113.9998373,51.1547631,node/9552319456,,,,,,cafe,coffee_shop,,,,,,,,Tim Hortons,Q175106,en:Tim Hortons,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9552351559,Spice Room Indian Restaurant,,,,Point,-113.950349,51.156037,node/9552351559,,,,,,restaurant,indian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9552351560,BINH Vietnamese Restaurant,,,,Point,-113.9501108,51.1557043,node/9552351560,,,,,,restaurant,vietnamese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9556551315,Kibo Sushi - Kerby,,,,Point,-114.086265,51.0475694,node/9556551315,Calgary,683,,Alberta,10 Street SW,restaurant,sushi,Mo-Fr 09:30-21:30; Sa 12:00-21:30,+1 403-532-7876,,103,,,https://www.kibosushi.com/,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9560642679,Barcelos Flame Grilled Chicken,,,,Point,-113.9087217,51.0398918,node/9560642679,,,,,,restaurant,chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9560688776,Tim Hortons,,,,Point,-113.9343506,51.0528728,node/9560688776,,,,,,cafe,coffee_shop,,,,,,,,Tim Hortons,Q175106,en:Tim Hortons,,,,,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9560688783,Barrio Fiesta,,,,Point,-113.9356873,51.0529979,node/9560688783,,,,,,restaurant,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9560688786,Fusion Box,,,,Point,-113.9361492,51.0530035,node/9560688786,,,,,,restaurant,asian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9560688787,Atlas Pizza & Sports Bar,,,,Point,-113.9426872,51.053267,node/9560688787,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9571825519,Hy's Steakhouse & Cocktail Bar,,,,Point,-114.0709641,51.0458755,node/9571825519,,751,T2P 4K8,,3 Street SW,restaurant,steak_house,"Mo-Fr 11:00-22:30; Sa 16:00-22:30; Su,PH 16:00-21:00",+1-403-663-3363,,116,,,https://hyssteakhouse.com/locations/calgary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9576579208,Makan Malaysian Cuisine,,,,Point,-114.0857075,51.0546482,node/9576579208,Calgary,314,T2N 1V8,Alberta,10 Street NW,restaurant,malaysian,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
