type,properties/@id,properties/alt_name,properties/ele,properties/gnis:feature_id,properties/name,properties/name:en,properties/name:ko,properties/place,properties/population,properties/tourism,properties/wikidata,properties/wikipedia,geometry/type,geometry/coordinates/0,geometry/coordinates/1,id,properties/amenity,properties/created_by,properties/addr:housenumber,properties/addr:street,properties/opening_hours,properties/phone,properties/website,properties/addr:city,properties/addr:postcode,properties/addr:state,properties/brand,properties/brand:wikidata,properties/cuisine,properties/heritage,properties/heritage:operator,properties/historic,properties/name:zh,properties/ref:nrhp,properties/landuse,properties/resource,properties/wheelchair,properties/natural,properties/source_ref,properties/branch,properties/official_name,properties/ref,properties/takeaway,properties/air_conditioning,properties/bar,properties/check_date,properties/contact:email,properties/contact:phone,properties/contact:yelp,properties/payment:cash,properties/smoking,properties/toilets,properties/website:menu,properties/outdoor_seating,properties/reservation,properties/addr:country,properties/contact:facebook,properties/contact:instagram,properties/contact:twitter,properties/contact:youtube,properties/delivery,properties/level,properties/alcohol,properties/addr:housename,properties/addr:floor,properties/addr:full,properties/diet:vegan,properties/diet:vegetarian,properties/gluten_free,properties/payment:credit_cards,properties/payment:debit_cards,properties/source,properties/email,properties/fax,properties/cocktails,properties/drink:beer,properties/drink:liquor,properties/drink:wine,properties/start_date,properties/addr:unit,properties/internet_access,properties/internet_access:fee,properties/shop,properties/short_name,properties/description,properties/geological,properties/note,properties/image,properties/check_date:opening_hours,properties/wikimedia_commons,properties/payment:cards,properties/toilets:wheelchair,properties/stars,properties/diet:gluten_free,properties/was:name,properties/contact:website,properties/drive_through,properties/indoor_seating,properties/operator,properties/payment:mastercard,properties/payment:visa,properties/opening_hours:signed,properties/brewery,properties/old_name,properties/layer,properties/leisure,properties/sport,properties/brand:en,properties/brand:ja,properties/name:ja,properties/opening_hours:covid19,properties/addr:suburb,properties/panoramax,properties/panoramax:0,properties/capacity,properties/currency:XBT,properties/brand:ko,properties/diet:halal,properties/dog,properties/safety:hand_sanitizer:covid19,properties/safety:mask:covid19,properties/television,properties/check_date:currency:XBT,properties/payment:lightning,properties/payment:lightning:operator,properties/payment:lightning_contactless,properties/payment:onchain,properties/is_in:city,properties/is_in:state_code,properties/is_in:zip,properties/name:hi,properties/atm,properties/entrance,properties/drive_in,properties/microbrewery,properties/organic,properties/diet:meat,properties/brand:wikipedia,properties/diet:dairy_free,properties/diet:kosher,properties/attraction,properties/rice_noodle,properties/coffee,properties/diet:lacto_vegetarian,properties/music,properties/not:brand:wikidata,properties/beer,properties/outdoor_counter,properties/wine,properties/brand:zh,properties/contact:fax,properties/ice_cream,properties/operator:wikidata,properties/diet:non-vegetarian,properties/pub,properties/name:es,properties/access,properties/name:fr,properties/name:pt,properties/name:ko-Latn,properties/diet:organic,properties/name:ru,properties/name:de,properties/amenity_1,properties/changing_table,properties/toilets:access,properties/height,properties/contact:tiktok,properties/payment:american_express,properties/junction,properties/payment:contactless,properties/name:km,properties/happy_hours,properties/hookah,properties/leaf_cycle,properties/leaf_type,properties/disused:email,properties/name:vi,properties/religion,properties/drink:coffee,properties/drink:juice,properties/payment:discover_card,properties/self_service,properties/name:it,properties/toilets:fee,properties/toilets:handwashing,properties/toilets:paper_supplied,properties/toilets:position,properties/addr:suite,properties/previously,properties/diet:healthy,properties/fixme,properties/payment:bitcoincash,properties/cemetery,properties/drink:espresso,properties/toilets:unisex,properties/drink:sake,properties/mapillary,properties/name:pl,properties/toilets:num_chambers,properties/man_made,properties/theme,properties/contact:linkedin,properties/name:zh-Hant,properties/rooms,properties/payment:apple_pay,properties/payment:google_pay,properties/diet:omnivore,properties/diet:soul_food,properties/int_name,properties/contact:line,properties/handwashing:soap,properties/highchair,properties/internet_access:ssid,properties/kids_area,properties/toilets:disposal,properties/toilets:gender_segregated,properties/toilets:hands_drying,properties/toilets:supervised,properties/toilets:wheelchair:grab_rail:behind,properties/survey:date,properties/twitter,properties/lunch:menu,properties/street_vendor,properties/building,properties/seafood,properties/name:fa,properties/was:cuisine,properties/bicycle_parking,properties/check_date:diet:vegetarian,properties/service:electricity,properties/toilets:wheelchair:grab_rail:foldable:right,properties/toilets:wheelchair:grab_rail:left,properties/toilets:wheelchair:grab_rail:right,properties/name:bn,properties/diet:local,properties/diet:seafood,properties/payment:app,properties/menu,properties/pizza:style,properties/subject:wikidata,properties/subject:wikipedia,properties/contact:tripadvisor,properties/website:booking,properties/building:levels,properties/lgbtq,properties/bar:type,properties/stroller,properties/lacounty:ain,properties/lacounty:bld_id,properties/instagram
Feature,node/8339846694,,,,Nishi Poké and Ramen,,,,,,,,Point,-118.4229806,34.0400235,node/8339846694,restaurant,,,,,,,,,,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8340508930,,,,Manila Sunset,,,,,,,,Point,-118.2913905,34.0902222,node/8340508930,restaurant,,,,,,,,,,,,filipino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8347479200,,,,Baja Catch and Grill,,,,,,,,Point,-118.4049052,34.0203045,node/8347479200,restaurant,,,,,,,,,,,,seafood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8350469680,,,,All Day Baby,,,,,,,,Point,-118.275122,34.0854395,node/8350469680,restaurant,,3200,West Sunset Boulevard,Mo-Fr 09:00-16:00; Sa-Su 08:00-16:00,+1 323-741-0082,https://www.alldaybabyla.com/,,90026,,,,american;burger;breakfast;bakery,,,,,,,,,,,,,,,,yes,29-09-2024,,,,,,,https://www.alldaybabyla.com/menu,,,,,,,,,,,,,,,,,,,,hey@alldaybabyla.com,,,,,,,,,,,,"We serve FOOD, COCKTAILS, PASTRIES & MORE all day long. It is full-service dining for walk-ins only. Order online for takeout & delivery (Toast & DoorDash).",,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.6xSOi3gDfdhx6AjGHqJwUAHaFA%26pid%3DApi&f=1&ipt=18c74f241f5693be6f381eaecb980a2fdf64e707446433816106bddf98c081ce&ipo=images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8356082440,,,,Market Cafe,,,,,,,,Point,-118.4453323,34.0469362,node/8356082440,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8356082493,,,,Plan Check,,,,,,,,Point,-118.445993,34.0439067,node/8356082493,restaurant,,1800,Sawtelle Boulevard,Mo-Th 11:30-21:00; Fr 11:30-22:00; Sa 11:00-22:00; Su 11:00-20:00,-4537,https://plancheck.com/,Los Angeles,90025,CA,,,burger;american,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8356082517,,,,Boba Time,,,,,,,,Point,-118.429362,34.0274408,node/8356082517,cafe,,,,,,,,,,,,bubble_tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8356232917,,,,Nina's,,,,,,,,Point,-118.4480676,34.0458489,node/8356232917,restaurant,,,,,,,,,,,,mexican,,,,,,,,,,,,,,,,,17-04-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8356232918,,,,Tuk Tuk Thai,,,,,,,,Point,-118.4480245,34.0462486,node/8356232918,restaurant,,,,,,,,,,,,mediterranean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8356232919,,,,Tsujita Ramen,,,,,,,,Point,-118.442684,34.0395786,node/8356232919,restaurant,,2057,Sawtelle Boulevard,"Su-Th 11:00-22:00; Fr,Sa 11:00-22:30",,https://www.tsujita.com/,Los Angeles,90025,CA,,,noodle;japanese,,,,,,,,,,,,,,,,,23-11-2024,,,,yes,,,,,,,,tsujitala,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8358769249,,,,La Flama,,,,,,,,Point,-118.407622,34.0186563,node/8358769249,restaurant,,,,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8359021427,,,,The Coffee Bean & Tea Leaf,,,,,,,,Point,-118.3767845,34.042962,node/8359021427,cafe,,,,,,,,,,The Coffee Bean & Tea Leaf,Q1141384,coffee_shop,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8359021438,,,,Bagel Factory,,,,,,,,Point,-118.387559,34.0407892,node/8359021438,cafe,,,,,,,,,,,,bagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8365286757,,,,310 Coffee,,,,,,,,Point,-118.421242,34.004648,node/8365286757,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8369046699,,,,Starbucks,,,,,,,,Point,-118.258482,34.0480814,node/8369046699,cafe,,700,West 7th Street,,+1 213-200-8397,https://www.starbucks.com/store-locator/store/1009777/7th-hope-the-bloc-700-w-7th-street-gl-320-los-angeles-ca-900173768-u,Los Angeles,90017,CA,Starbucks,Q37158,coffee_shop,,,,,,,,,,,7th & Hope - The Bloc,Starbucks Coffee,1009777,yes,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,GL320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8369844542,,,,Residence Inn,,,,,hotel,,,Point,-118.265659,34.0459839,node/8369844542,,,901,West Olympic Boulevard,,+1 213-443-9200,https://www.marriott.com/laxri,Los Angeles,90015,CA,Residence Inn,Q7315394,,,,,,,,,yes,,,Los Angeles L.A. LIVE,Residence Inn by Marriott,LAXLD,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8377164009,,,,Walt Disney Concert Hall Café,,,,,,,,Point,-118.2495757,34.0551009,node/8377164009,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8379187042,,,,Rodeo Mexican Grill,,,,,,,,Point,-118.275959,34.0501688,node/8379187042,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8379778566,85°C,,,85°C Bakery Cafe,,,,,,,,Point,-118.418694,34.0577901,node/8379778566,cafe,,,,,,,,,,85°C Bakery Cafe,Q4644852,coffee_shop;chinese,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8379778597,,,,Food,,,,,,,,Point,-118.4213724,34.0440296,node/8379778597,cafe,,10571,West Pico Boulevard,Tu-Fr 07:30-15:30; Sa-Mo 08:00-15:00,,https://food-la.com/,Los Angeles,90064,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8385994260,,,,LA Prime,,,,,,,,Point,-118.2557921,34.0524418,node/8385994260,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8385994262,,,,Lakeview Bistro,,,,,,,,Point,-118.2556901,34.0526196,node/8385994262,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8385994263,,,,CafeNOW,,,,,,,,Point,-118.2556204,34.0526974,node/8385994263,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8386037682,,,,Smeraldi’s Restaurant,,,,,,,,Point,-118.25402,34.0495508,node/8386037682,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8389693193,,,,Gushi,,,,,,,,Point,-118.4479247,34.0622715,node/8389693193,restaurant,,,,,,,,,,,,korean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8395117980,,,,Oops! Sushi and Sake,,,,,,,,Point,-118.4427316,34.0289322,node/8395117980,restaurant,,11670,Gateway Boulevard,Sa-Th 12:00-21:30; Fr 12:00-22:00,-9778,https://oopssushi.com/,,90064,,,,sushi,,,,,,,,yes,,,,,,yes,,,,,,,,,,,yes,,,,,,,,0,,,,,,,,,,,oopssushi@gmail.com,,,,,,,,,,,,,,,,,,,yes,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8403834722,,,,Benny's Tacos,,,,,,,,Point,-118.4043982,34.0206153,node/8403834722,restaurant,,,,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8409191470,,,,Redwood Bar and Grill,,,,,,,,Point,-118.2473947,34.0527161,node/8409191470,restaurant,,316,West 2nd Street,Mo-Su 11:00-02:00,,,Los Angeles,90012,CA,,,,,,,,,,,,,,,,,,,,,info@theredwoodbar.com,-3492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://theredwoodbar.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo-Fr 16:00-19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8409854704,,,,Bueller's Bagels,,,,,,,,Point,-118.4311283,34.0438953,node/8409854704,cafe,,,,,,,,,,,,bagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8409854710,,,,Hop Woo,,,,,,,,Point,-118.438187,34.0396847,node/8409854710,restaurant,,,,,,,,,,,,seafood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8410452087,,,,Mékne's,,,,,,,,Point,-118.3511826,34.1014974,node/8410452087,restaurant,,,,,,,,,,,,greek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8423300750,,,,Stumptown Coffee Roasters,,,,,,,,Point,-118.252596,34.0419255,node/8423300750,cafe,,,,,,,Los Angeles,90014,CA,Stumptown Coffee Roasters,Q2695932,coffee_shop,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8423617112,,,,Hiko Sushi,,,,,,,,Point,-118.431177,34.026536,node/8423617112,restaurant,,,,,,,,,,,,sushi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8423626429,,,,Rustic Kitchen,,,,,,,,Point,-118.4385588,34.0099541,node/8423626429,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8423626452,,,,Tara's Himalayan,,,,,,,,Point,-118.4105287,34.0169977,node/8423626452,restaurant,,,,,,,,,,,,nepalese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8423626453,,,,Bamboo,,,,,,,,Point,-118.4102309,34.0171555,node/8423626453,restaurant,,,,,,,,,,,,caribbean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
