type,properties/@id,properties/addr:city,properties/addr:country,properties/addr:postcode,properties/addr:street,properties/addr:suburb,properties/amenity,properties/brand,properties/brand:wikidata,properties/brand:wikipedia,properties/cuisine,properties/internet_access,properties/name,properties/opening_hours,properties/operator,properties/outdoor_seating,properties/phone,properties/website,properties/wheelchair,geometry/type,geometry/coordinates/0,geometry/coordinates/1,id,properties/fhrs:id,properties/smoking,properties/addr:housenumber,properties/check_date,properties/indoor_seating,properties/addr:housename,properties/email,properties/source:addr,properties/tourism,properties/diet:gluten_free,properties/diet:vegan,properties/diet:vegetarian,properties/disused:amenity,properties/old_name,properties/payment:cash,properties/bar,properties/air_conditioning,properties/check_date:opening_hours,properties/level,properties/payment:contactless,properties/payment:credit_cards,properties/payment:debit_cards,properties/payment:mastercard,properties/payment:visa,properties/ref,properties/takeaway,properties/official_name,properties/branch,properties/contact:facebook,properties/contact:instagram,properties/contact:twitter,properties/wikidata,properties/wikipedia,properties/capacity,properties/drive_in,properties/addr:floor,properties/description,properties/internet_access:fee,properties/microbrewery,properties/organic,properties/food,properties/source,properties/addr:unit,properties/opening_hours:signed,properties/ref:vatin,properties/real_ale,properties/shop,properties/historic,properties/memorial,properties/religion,properties/subject:wikidata,properties/subject:wikipedia,properties/wikimedia_commons,properties/addr:state,properties/payment:cards,properties/toilets,properties/source:name,properties/toilets:unisex,properties/reservation,properties/not:addr:postcode,properties/check_date:diet:vegetarian,properties/alt_name,properties/fhrs:local_authority_id,properties/layer,properties/note,properties/addr:parentstreet,properties/fixme,properties/ele,properties/source:addr:postcode,properties/contact:phone,properties/name:en,properties/name:zh-Hans,properties/baby,properties/drive_through,properties/changing_table,properties/toilets:wheelchair,properties/internet_access:ssid,properties/contact:email,properties/contact:website,properties/highchair,properties/wheelchair:description,properties/addr:place,properties/payment:american_express,properties/payment:visa_debit,properties/not:fhrs:addr:postcode,properties/delivery,properties/brand:en,properties/brand:zh,properties/name:zh,properties/breakfast,properties/internet_access:operator,properties/url,properties/amenity:restaurant,properties/fhrs:rating,properties/closed,properties/rooms,properties/contact:city,properties/contact:country,properties/contact:housenumber,properties/contact:postcode,properties/contact:street,properties/short_name,properties/old_amenity,properties/artwork_type,properties/self_service,properties/old_fhrs:id,properties/changing_table:fee,properties/kids_area:indoor,properties/toilets:access,properties/payment:discover_card,properties/changing_table:location,properties/stars,properties/payment:diners_club,properties/diet:halal,properties/drinking_water:refill,properties/drinking_water:refill:network,properties/name:th,properties/website:menu,properties/start_date,properties/diet:jain_vegetarian,properties/ref:vcgi:esiteid,properties/diet:meat,properties/pets_allowed,properties/building,properties/dinner,properties/lunch,properties/website:orders,properties/check_date:diet:vegan,properties/indoor,properties/dog,properties/diet:non-vegetarian,properties/live_music,properties/construction,properties/check_date:diet:gluten_free,properties/opening_hours:url,properties/kids_area,properties/kids_area:fee,properties/kids_area:outdoor,properties/kids_area:supervised,properties/payment:coins,properties/entrance,properties/survey:date,properties/cafe,properties/nohousenumber,properties/fee,properties/street_vendor,properties/fast_food,properties/not:brand:wikidata,properties/brewery,properties/toilets:menstrual_products,properties/payment:maestro,properties/payment:goldback
Feature,node/9253464212,,,,,,cafe,,Q37158,,coffee_shop,wlan,Starbucks,Mo-Fr 07:00-20:00; Sa 08:00-20:00; Su 08:00-18:00,,no,+44 161 225 3410,https://www.starbucks.com/store-locator/store/1042954/fallowfield-sainsburys-347-wilmslow-road-fallowfield,,Point,-2.2188052,53.4411024,node/9253464212,,,,,,,,,,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9261158914,Manchester,GB,M1 5QA,Oxford Road,,restaurant,,,,korean,,Oseyo,,,,,,,Point,-2.2399627,53.4730858,node/9261158914,1820640,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9264771862,Manchester,,M13 9PD,Wilmslow Road,,cafe,Tim Hortons,Q175106,en:Tim Hortons,coffee_shop,,Tim Hortons,,,,,,,Point,-2.227039,53.4587644,node/9264771862,1820170,,7 Wilmslow Park,2025-05-28,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9264771863,Manchester,,M14 5FT,Wilmslow Road,,restaurant,,,,noodles;grill,,Oodles n'Oodles,,,,,,,Point,-2.2264375,53.4578084,node/9264771863,1816463,,7,2025-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9264771864,Manchester,,M14 5FT,Wilmslow Road,,restaurant,,,,,,BigJohn's,,,,,,,Point,-2.2265356,53.4580227,node/9264771864,1817066,,7,2025-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9335647548,Manchester,,03101,Elm Street,,restaurant,,,,,,Cheers & Beers,,,,,,,Point,-71.4628532,42.9931043,node/9335647548,,,1055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9394421929,Manchester,,03101,Elm Street,,restaurant,,,,mediterranean,,Matbah,,,,,,,Point,-71.4632891,42.9903346,node/9394421929,,,866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9394421932,Manchester,,03101,Elm Street,,restaurant,,,,,,Diz's Cafe,,,,,,,Point,-71.463293,42.9902409,node/9394421932,,,860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9402167035,Manchester,,03101,Elm Street,,cafe,,,,,,Midtown Cafe,,,,,https://redarrowdiner.com/midtown-cafe/,,Point,-71.4632977,42.9897106,node/9402167035,,,814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9411112917,,,03101,Commercial Street,,cafe,,,,american,wlan,Waterworks Cafe,Mo-Th 07:30-15:00; Fr 07:30-14:00; Sa 08:00-14:00,,,+1 603-782-5088,https://waterworkscafe.com/,,Point,-71.4690033,42.9907386,node/9411112917,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9413763813,Manchester,,03101,Elm Street,,restaurant,,,,sushi,,Kisaki Japanese Cuisine,Mo-Th 11:00-22:00; Fr-Sa 11:00-23:00; Su 12:00-22:00,,,+1 603 668 8001,https://kisakisushi.com/,,Point,-71.4628457,42.9873593,node/9413763813,,,641,2024-09-15,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9413763814,Manchester,,03101,Lake Avenue,,restaurant,,,,mexican,,El Rincon,Tu-Th 11:00-21:00; Fr 09:00-23:00; Sa 11:00-21:00; Su 11:00-18:00,,,+1-603-232-4530,https://elrinconnh.com/,,Point,-71.4626523,42.9873576,node/9413763814,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9413763815,Manchester,,03101,Lake Avenue,,restaurant,,,,vietnamese,,Pho Golden Bowl,"Mo-Th 11:00-20:00; Fr, Sa 11:00-20:30",,,+1-603-622-2000,https://www.phogoldenbowl.com,,Point,-71.4625566,42.9873578,node/9413763815,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9420531399,Manchester,,03101,Amherst Street,,restaurant,,,,mexican,,Consuelo's Taqueria,,,,,https://consuelostaqueria.com/,,Point,-71.4621504,42.9918715,node/9420531399,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9428923476,Manchester,,03101,Hanover Street,,restaurant,,,,seafood,,Hooked Seafood Restaurant,,,,,http://www.hookednh.com/,,Point,-71.4607915,42.9910466,node/9428923476,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9428923477,Manchester,,03101,Hanover Street,,restaurant,,,,,,Ignite Bar & Grille,,,,,https://ignitebng.com/,,Point,-71.4608771,42.9910479,node/9428923477,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9429025673,Manchester,,03101,Elm Street,,restaurant,,,,,,Greenhouse Manchester,,,,,,,Point,-71.4627964,42.9910397,node/9429025673,,,889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9431875902,Manchester,,03101,Hanover Street,,restaurant,,,,sandwich,,Suddenly Susan's Deli,,,,,http://www.suddenlysusans.com/,,Point,-71.4612148,42.9908176,node/9431875902,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9431924638,Manchester,,03101,Elm Street,,restaurant,110 Grill,Q121292194,,american,,110 Grill,,,,,,,Point,-71.4628164,42.9903577,node/9431924638,,,875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9432042648,Manchester,,03101,Elm Street,,restaurant,Thirsty Moose Taphouse,,,american;bar_and_grill,,Thirsty Moose Taphouse,Su-Th 11:30-22:00; Fr-Sa 11:30-24:00,,,+1-603-729-2337,https://www.thirstymoosetaphouse.com/manchester/,,Point,-71.4628182,42.9895293,node/9432042648,,,795,2024-08-11,,,info@thirstymoosetaphouse.com,,,,,,,,,yes,,,0,,,,,,,yes,,,https://www.facebook.com/thirstymoosemanchester,https://www.instagram.com/thirstymoosemanch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.thirstymoosetaphouse.com/manchester-menu/,,,,,,,yes,yes,https://order.toasttab.com/online/the-thirsty-moose-taphouse-manchester-795-elm-street,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9437776837,Manchester,,03103,Pine Street,,restaurant,,,,,,The Market Deli & Café,,,,,,,Point,-71.4591822,42.9906803,node/9437776837,,,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9437776838,Manchester,,03104,Hanover Street,,restaurant,,,,,,Madear's,,,,,,,Point,-71.4589881,42.9908325,node/9437776838,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9494107327,Manchester,,,St Peter's Square,,restaurant,Wagamama,Q503715,en:Wagamama,asian,,Wagamama,"Su-Th 11:00-22:00; Fr,Sa 11:00-23:00",,yes,+44 161 302 4630,https://www.wagamama.com/restaurants/manchester/manchester-st-peters-square,,Point,-2.2426619,53.4782327,node/9494107327,,outside,2,2026-01-20,yes,,,,,,yes,yes,,,,,yes,,0,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-15,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9500870135,,,,,,cafe,,,,,,Popup Bikes,,,,,http://popupbikes.co.uk/coffee-shop/,,Point,-2.2377157,53.4893581,node/9500870135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Should this be mapped on the same node as the bike shop?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9502763171,,,,,,restaurant,,,,,,King Karahi & Tawa,,,,,,,Point,-2.1913045,53.4451028,node/9502763171,,,,2025-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9510899957,,,,,,restaurant,,,,,,Cantina,,,,,,,Point,-71.4519199,42.9885927,node/9510899957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9525200819,,,,,,cafe,Food on Campus,,,coffee_shop;sandwich,,Connect Cafe,Mo-Fr 08:00-16:00,The University of Manchester,no,,,,Point,-2.2342268,53.4700581,node/9525200819,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9525200820,,,,,,cafe,Food on Campus,,,international;coffee_shop;regional,,Collaborate,Mo-Fr 08:00-17:00,The University of Manchester,no,,,,Point,-2.2340411,53.4693817,node/9525200820,,,,,yes,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9525508625,,,,,,restaurant,,,,breakfast;lunch;coffee,,,,,,,,,Point,-2.2360504,53.4674842,node/9525508625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9591652823,Manchester,,03103,Massabesic Street,,restaurant,,,,pizza,,Pindos,,,,+1-603-669-2019,,,Point,-71.4458883,42.9866371,node/9591652823,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9592507701,Manchester,,03103,Lincoln Street,,restaurant,,,,chinese,,Bamboo Garden,,,,,http://www.nh-bamboogarden.com/,,Point,-71.4490073,42.9831995,node/9592507701,,,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9592859959,Manchester,,03103,Maple Street,,restaurant,PizzaExpress,Q662845,,pizza,,PizzaExpress,,,,,,,Point,-71.4526958,42.9819518,node/9592859959,,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9592859961,Manchester,,03103,Maple Street,,restaurant,,,,chinese,,Szechuan House,,,,,https://www.szechuanhousenh.com/,,Point,-71.452506,42.981944,node/9592859961,,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9600957100,Manchester,,M1 1PW,Market Street,,,,,,,,Museum of Illusions,,,,,https://moimanchester.com/,,Point,-2.2419487,53.4825362,node/9600957100,,,58-66,,,,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9600975118,Manchester,,M2 1DW,Norfolk Street,,,,,,,,Stock Exchange Hotel,,,,,,,Point,-2.2427769,53.482001,node/9600975118,,,4,,,The Stock Exchange,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9600975149,Manchester,,M1 1PD,Market Street,,cafe,,,,bubble_tea,,Gong Cha,,,no,,,yes,Point,-2.2405954,53.4822724,node/9600975149,1821124,,78,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9601824468,Manchester,,M1 1PW,Market Street,,cafe,Costa,Q608845,en:Costa Coffee,coffee_shop,,Costa,,,,,,yes,Point,-2.2434106,53.4828377,node/9601824468,1818660,,28,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9601824480,Manchester,,M2 1WE,Cross Street,,,Motel One,Q391080,en:Motel One,,wlan,Motel One Manchester-Royal Exchange,,,,+44 161 228 0800,+,yes,Point,-2.2441151,53.482135,node/9601824480,,,11-15,,,,manchester-royalexchange@motel-one.com,,hotel,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9601824506,Manchester,,M2 1HN,Chapel Walks,,restaurant,,,,korean,,Annyeong,,,,,,,Point,-2.2441098,53.4817836,node/9601824506,,,5-7,,,Old Half Moon Chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9601930957,Manchester,,M2 2AA,Fountain Street,,,BrewDog DogHouse,Q911367,,,,BrewDog DogHouse Hotel,,,,,,,Point,-2.2402715,53.4815873,node/9601930957,,,18,,,,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9602612597,Manchester,,M2 4LQ,King Street,,restaurant,,,,bistro,,Kala Bistro,,,,,,,Point,-2.2438269,53.4810946,node/9602612597,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9602612601,Manchester,,M2 4LQ,King Street,,cafe,,,,,,Coco's Cafe,,,,,,,Point,-2.2434102,53.4813456,node/9602612601,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9602612602,Manchester,,M2 4LQ,King Street,,restaurant,,,,thai,,Thai Kitchen No. 6,,,,,,,Point,-2.2433818,53.4815048,node/9602612602,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9604226210,Manchester,,M2 4WU,King Street,,,,,,,,Gotham Hotel,,,,,,,Point,-2.2422051,53.4804728,node/9604226210,1817791,,100,,,,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9604296155,Manchester,,M2 4JB,Tib Lane,,restaurant,,,,ramen,,New Wave Ramen,,,,,,,Point,-2.2443427,53.4804263,node/9604296155,1820951,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9604296158,Manchester,,M2 4JB,Tib Lane,,restaurant,,,,,,10 Tib Lane,,,,,,,Point,-2.2445807,53.4804373,node/9604296158,1817918,,10,,,10 Tib Lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9604296160,Manchester,,M2 4JN,Cross Street,,cafe,,,,coffee_shop,,Bold Street Coffee,Mo-Fr 08:00-18:00; Sa 09:00-17:00,,yes,,,no,Point,-2.2449214,53.480448,node/9604296160,1818531,,53,2026-01-02,yes,,,,,,,,,,,,,2026-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/9605157548,Manchester,,M2 4EW,Princess Street,,cafe,,,,coffee_shop,,Hampton & Vouis,,,,,,limited,Point,-2.2439725,53.4797299,node/9605157548,1820146,,31,,,,,,,,,,,,no,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
