type,properties/@id,properties/amenity,properties/ferry,properties/name,properties/network,properties/operator,properties/public_transport,properties/source,properties/tourism,geometry/type,geometry/coordinates/0,geometry/coordinates/1,id,properties/addr:city,properties/addr:housenumber,properties/addr:postcode,properties/addr:state,properties/addr:street,properties/brand,properties/brand:wikidata,properties/cuisine,properties/wheelchair,properties/check_date,properties/opening_hours,properties/outdoor_seating,properties/phone,properties/website,properties/wheelchair:description,properties/branch,properties/official_name,properties/takeaway,properties/addr:country,properties/contact:website,properties/entrance,properties/indoor_seating,properties/smoking,properties/addr:unit,properties/url,properties/ele,properties/gnis:feature_id,properties/wikidata,properties/wikipedia,properties/ref,properties/email,properties/fixme,properties/panoramax,properties/website:menu,properties/payment:cash,properties/payment:credit_cards,properties/payment:debit_cards,properties/name:ko,properties/diet:halal,properties/level,properties/payment:mastercard,properties/payment:visa,properties/internet_access,properties/internet_access:fee,properties/toilets,properties/check_date:opening_hours,properties/addr:street:name,properties/addr:street:prefix,properties/addr:street:type,properties/contact:facebook,properties/air_conditioning,properties/addr:floor,properties/contact:instagram,properties/diet:fish,properties/delivery,properties/bar,properties/rooms,properties/alt_name,properties/fax,properties/diet:vegan,properties/diet:vegetarian,properties/atm,properties/drive_through,properties/wifi,properties/note,properties/layer,properties/toilets:wheelchair,properties/contact:phone,properties/contact:foursquare,properties/kids_area,properties/payment:cards,properties/payment:qr_code,properties/reservation,properties/opening_hours:signed,properties/addr:housename,properties/coffee,properties/shop,properties/construction,properties/name:vi,properties/drive_in,properties/microbrewery,properties/organic,properties/short_name,properties/check_date:smoking,properties/internet_access:ssid,properties/panoramax:0,properties/service:electricity,properties/not:brand:wikidata,properties/phone:mnemonic,properties/diet:pescetarian,properties/self_service,properties/capacity,properties/contact:email,properties/payment:contactless,properties/diet:kosher,properties/diet:kosher:certification,properties/diet:kosher:dairy,properties/diet:kosher:meat,properties/diet:kosher:pareve,properties/craft,properties/disused:amenity,properties/diet:kosher:chalav_yisrael,properties/diet:kosher:yoshon,properties/description,properties/payment:coins,properties/contact:tiktok,properties/owner,properties/facebook,properties/payment:not_cash,properties/name:en,properties/name:ru,properties/name:uk,properties/breakfast,properties/lunch,properties/contact:yelp,properties/contact:tripadvisor,properties/diet:gluten_free,properties/diet:local,properties/lat,properties/lon,properties/payment:apple_pay,properties/name:de,properties/contact:twitter,properties/toilets:access,properties/payment:american_express,properties/payment:discover_card,properties/name:es,properties/amenity_1,properties/check_date:currency:XBT,properties/currency:XBT,properties/payment:lightning,properties/payment:lightning:operator,properties/payment:lightning_contactless,properties/payment:onchain,properties/drink:alcohol,properties/disused:office,properties/old_name,properties/contact:pinterest,properties/contact:youtube,properties/payment:diners_club,properties/opening_hours:covid19,properties/internet_access:password,properties/source:access:password,properties/brewery,properties/old_name:vi,properties/description:en,properties/reservation:website,properties/leisure,properties/loc_name,properties/brand:en,properties/brand:zh,properties/name:zh,properties/chicago:building_id,properties/changing_table,properties/highchair,properties/payment:mastercard_contactless,properties/indoor,properties/room,properties/alcohol,properties/status,properties/historic,properties/material,properties/memorial,properties/subject:wikidata,properties/subject:wikimedia_commons,properties/subject:wikipedia,properties/attraction,properties/species:wikidata,properties/species:wikipedia,properties/disused:cuisine,properties/strapline,properties/access,properties/drinking_water,properties/man_made,properties/pump,properties/yelp,properties/diet:healthy,properties/building:levels,properties/diet:nut_free,properties/diet:oil_free,properties/diet:soy_free,properties/brand:wikipedia,properties/diet:chicken,properties/diet:meat,properties/brand:ja,properties/name:ja,properties/diet:organic,properties/exhibit,properties/heritage,properties/heritage:operator,properties/heritage:website,properties/nrhp:criteria,properties/nrhp:inscription_date,properties/nrhp:nhl,properties/ref:nrhp,properties/start_date,properties/wikimedia_commons,properties/int_name,properties/sport,properties/office,properties/theme,properties/changing_table:fee,properties/changing_table:location,properties/dinner,properties/name:kr,properties/lgbtq,properties/polling_station,properties/toilets:fee,properties/toilets:supervised,properties/opening_hours:url,properties/instagram
Feature,node/6318815904,cafe,,Jean’s Cafe,,,,,,Point,-87.6616449,41.6949991,node/6318815904,Chicago,10936,60643,IL,South Vincennes Avenue,,,cafe,,,,,-5494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6318868018,restaurant,,Jibarito’s on Harlem,,,,,,Point,-87.8065294,41.9404538,node/6318868018,Chicago,3317,60634,IL,North Harlem Avenue,,,puerto_rican,,,,,-2541,https://jibaritos-on-harlem.business.site/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6318881386,cafe,,Stan's Donuts & Coffee,,,,,,Point,-87.6257187,41.8965007,node/6318881386,Chicago,750,60611,IL,North Rush Street,Stan's Donuts & Coffee,Q120985884,coffee_shop,,,,,-6427,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6318893008,cafe,,Joe & The Juice,,,,,,Point,-87.6278706,41.8992785,node/6318893008,Chicago,10,60611,IL,East Delaware Place,Joe & The Juice,Q26221514,coffee_shop,,,,,,https://www.joejuice.com/stores/usa/chicago-10-east-delaware/,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6318899936,cafe,,Joe & The Juice,,,,,,Point,-87.6348376,41.8897503,node/6318899936,Chicago,215,60654,IL,West Hubbard Street,Joe & The Juice,Q26221514,coffee_shop,,,,,,https://www.joejuice.com/stores/usa/chicago-215-west-hubbard-412-north-wells/,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6318906952,cafe,,Joe & The Juice,,,,,,Point,-87.6277833,41.8950583,node/6318906952,Chicago,8,60611,IL,East Huron Street,Joe & The Juice,Q26221514,coffee_shop,,,,,,https://orders.joejuice.com/store/bee6d3b2-58db-4061-83b2-9510a0d3f634,,,,yes,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6318921829,cafe,,Joe’s Coffee,,,,,,Point,-87.6330171,41.8973534,node/6318921829,Chicago,820,60610,IL,North LaSalle Drive,,,,,,,,-3517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6319016362,cafe,,Joy Cafe,,,,,,Point,-87.6339444,41.8383635,node/6319016362,Chicago,258,60616,IL,West 31st Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6319021010,restaurant,,Joy Yee Noodle,,,,,,Point,-87.6338755,41.8540741,node/6319021010,Chicago,2139,60616,IL,South China Place,,,chinese,yes,27-08-2025,,,-640,https://joyyee.com/,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6319024840,restaurant,,JuiceRx,,,,,,Point,-87.6778008,41.9161269,node/6319024840,Chicago,1880,60647,IL,North Damen Avenue,,,,,,,,-5501,https://drinkjuicerx.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6319035481,restaurant,,Juno,,,,,,Point,-87.6552373,41.9297118,node/6319035481,Chicago,2638,60614,IL,North Lincoln Avenue,,,,,,,,-3707,http://junosushichicago.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6319069400,restaurant,,Kabobi Persian & Mediterranean Restaurant,,,,,,Point,-87.70953,41.9686131,node/6319069400,Chicago,3224,60625,IL,West Lawrence Avenue,,,kebab;persian;middle_eastern;mediterranean,yes,,10:30-01:00,,-2755,http://www.kabobigrill.com/,,,,yes,,,,,,,,,,,,,,,,,yes,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6319134431,restaurant,,Kai Zan,,,,,,Point,-87.691556,41.8955355,node/6319134431,Chicago,2557,60622,IL,West Chicago Avenue,,,japanese,,,,no,-6826,http://www.eatatkaizan.com/,,,,,,,,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6319137801,restaurant,,Kai Sushi,,,,,,Point,-87.6268823,41.8661492,node/6319137801,Chicago,1255,60605,IL,South State Street,,,sushi,,,Mo-Su 11:30-21:00,,-1461,http://orderkaisushi.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kai Sushi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6319154670,restaurant,,Kamehachi,,,,,,Point,-87.6344749,41.9100715,node/6319154670,Chicago,1531,60610,IL,North Wells Street,,,,,,,,-4638,https://www.kamehachi.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6319191938,cafe,,Kanela Breakfast Club,,,,,,Point,-87.6679841,41.9803189,node/6319191938,Chicago,5413,60640,IL,North Clark Street,,,,,06-02-2025,,,-4240,http://www.kanelabreakfastclub.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6319200186,cafe,,Kanela Breakfast Club,,,,,,Point,-87.6731807,41.9073729,node/6319200186,Chicago,1408,60622,IL,North Milwaukee Avenue,,,,,30-03-2025,,,-2443,http://www.kanelabreakfastclub.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6319207395,cafe,,Kanela Breakfast Club,,,,,,Point,-87.6808451,41.9028804,node/6319207395,Chicago,2127,60622,IL,West Division Street,,,,,,,,-6186,http://www.kanelabreakfastclub.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6319211714,cafe,,Karolinka Club,,,,,,Point,-87.7620855,41.7815296,node/6319211714,Chicago,6102,60638,IL,South Central Avenue,,,,,,,,-2325,http://www.karolinkaclub.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6319221993,cafe,,Katherine Anne Confections,,,,,,Point,-87.6965099,41.9173465,node/6319221993,Chicago,2745,60647,IL,West Armitage Avenue,,,,,,,,-2647,https://www.katherine-anne.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6319238724,restaurant,,Ben's Grill,,,,,,Point,-87.677052,41.8903498,node/6319238724,Chicago,456,60612,IL,North Damen Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6319244927,cafe,,Kerelys Cuban Cafe & Pizzeria,,,,,,Point,-87.7168267,41.9345972,node/6319244927,Chicago,2934,60618,IL,North Milwaukee Avenue,,,,,,,,-5206,https://www.kerelysmenu.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6319246272,restaurant,,Dearly Beloved,,Machine Hospitality Group,,,,Point,-87.6360476,41.899178,node/6319246272,Chicago,900,60610,IL,North Franklin Street,,,,,,,,,https://www.dearlybelovedchicago.com/,,,,,,,,,,,,,,,,,Lauren@machinehospitality.com,,,https://www.dearlybelovedchicago.com/menu,,,,,,,,,,,,,,,,,,,dearlybelovedchicago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Part cocktail bar, part restaurant",https://www.sevenrooms.com/reservations/dearlybeloved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6319264224,restaurant,,Kimchi Pop,,,,,,Point,-87.666976,41.8991184,node/6319264224,Chicago,939,60622,IL,North Ashland Avenue,,,korean,,,"Mo-Fr 17:00-21:00; Sa-Su 11:30-15:00, 17:00-21:00",,-6097,https://www.kimchipopbychefson.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,partially,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6319303665,restaurant,,King Crab House,,,,,,Point,-87.648564,41.9143668,node/6319303665,Chicago,1816,60614,IL,North Halsted Street,,,seafood,,,,,-9581,https://kingcrabchicago.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6319305750,restaurant,,Kings Dining & Entertainment - Chicago Lincoln Park,,,,,,Point,-87.6466173,41.9082297,node/6319305750,Chicago,1500,60610,IL,North Clybourn Avenue,,,,,,,,-6204,https://www.kings-de.com/lincoln-park,,,,,,,,,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bowling_alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6319357294,restaurant,,Amano Bistro,,,,,,Point,-87.6815872,41.9585383,node/6319357294,Chicago,4229,60618,IL,North Lincoln Avenue,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6319691545,restaurant,,Kizuki Ramen & Izakaya,,,,,,Point,-87.6478311,41.9094212,node/6319691545,Chicago,1538,60610,IL,North Clybourn Avenue,,,japanese,,,,,-4107,https://www.kizuki.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6319779697,restaurant,,Komorebi Sushi,,,,,,Point,-87.6703957,41.9056671,node/6319779697,Chicago,1324,60622,IL,North Milwaukee Avenue,,,sushi,,,,,-2676,https://www.komorebisushi.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6319786871,cafe,,Kopi Travelers Cafe,,,,,,Point,-87.6681528,41.9786038,node/6319786871,Chicago,1553,60640,IL,North Clark Street,,,,,,Su-We 10:00-19:00; Th-Sa 10:00-20:00,,-7435,https://www.kopicafechicago.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6319831697,restaurant,,Kubo Chicago,,,,,,Point,-87.6603361,41.9399793,node/6319831697,Chicago,1232,60657,IL,West Belmont Avenue,,,,,,,,-3037,https://www.kubochicago.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6319847128,cafe,,Kung Fu Tea,,,,,,Point,-87.6328364,41.8543478,node/6319847128,Chicago,2126,60616,IL,South Archer Avenue,Kung Fu Tea,Q66023886,bubble_tea,,,Mo-Th 11:00-20:00; Fr 11:00-21:00; Sa 10:00-21:00; Su 10:00-20:00,,-7897,https://www.kungfutea.com/,,,,yes,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6319849466,restaurant,,L’ Patron Tacos,,,,,,Point,-87.7213646,41.9243634,node/6319849466,Chicago,3749,60647,IL,West Fullerton Avenue,,,mexican,,,We-Mo 10:00-22:00,,-9637,https://www.lpatrontacos.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6319862087,cafe,,L Cafecito Jumping Bean,,,,,,Point,-87.6760984,41.8546674,node/6319862087,Chicago,2010,60608,IL,South Damen Avenue,,,,,,,,-3607,https://cafejumpingbean.wordpress.com/menu-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6319862562,cafe,,L.A. Burdick Handmade Chocolates,,,,,,Point,-87.6278992,41.8927832,node/6319862562,Chicago,609,60654,IL,North State Street,,,,,,,,-9921,https://www.burdickchocolate.com/default.aspx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6319886955,restaurant,,La Boulangerie,,,,,,Point,-87.706066,41.9277512,node/6319886955,Chicago,3129,60647,IL,West Logan Boulevard,,,,,17-08-2025,,,-7318,http://www.laboulangeriechicago.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6319888736,cafe,,La Boulangerie & Co,,,,,,Point,-87.678518,41.9648422,node/6319888736,Chicago,1945,60640,IL,West Wilson Avenue,,,,,,Mo-Sa 08:00-17:00; Su 08:00-15:00,,-4558,http://www.laboulangeriechicago.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/6319897991,restaurant,,La Calavera Chicago,,,,,,Point,-87.6639632,41.8963535,node/6319897991,Chicago,1438,60642,IL,West Chicago Avenue,,,,,,,,-8491,http://www.calaverachicago.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
