type,properties/@id,properties/name,properties/tourism,geometry/type,geometry/coordinates/0,geometry/coordinates/1,id,properties/amenity,properties/created_by,properties/addr:state,properties/ele,properties/gnis:feature_id,properties/brand,properties/brand:wikidata,properties/cuisine,properties/opening_hours,properties/takeaway,properties/addr:city,properties/addr:housenumber,properties/addr:province,properties/addr:street,properties/brand:wikipedia,properties/diet:vegan,properties/diet:vegetarian,properties/indoor_seating,properties/official_name,properties/outdoor_seating,properties/smoking,properties/wheelchair,properties/contact:facebook,properties/contact:instagram,properties/phone,properties/website,properties/website:menu,properties/check_date,properties/source,properties/diet:halal,properties/diet:kosher,properties/addr:postcode,properties/payment:credit_cards,properties/payment:debit_cards,properties/addr:unit,properties/check_date:opening_hours,properties/check_date:smoking,properties/internet_access,properties/internet_access:fee,properties/not:brand:wikidata,properties/email,properties/air_conditioning,properties/delivery,properties/wikidata,properties/alt_name,properties/operator,properties/internet_access:ssid,properties/reservation,properties/contact:yelp,properties/image,properties/changing_table,properties/drive_through,properties/description,properties/height,properties/historic,properties/wikipedia,properties/bar,properties/diet:gluten_free,properties/level,properties/branch,properties/website:en,properties/website:fr,properties/toilets:wheelchair,properties/display,properties/support,properties/visibility,properties/opening_hours:signed,properties/capacity,properties/toilets,properties/brand:en,properties/brand:zh,properties/name:en,properties/name:zh,properties/shop,properties/amenity:bar,properties/payment:cash,properties/stars,properties/addr:floor,properties/toilets:access,properties/internet_access:type,properties/url,properties/indoor,properties/payment:visa,properties/direction,properties/diet:non-vegetarian,properties/note,properties/opening_hours:2025-12-21-,properties/microbrewery,properties/payment:interac,properties/check_date:currency:XBT,properties/currency:XBT,properties/payment:coinos,properties/payment:lightning,properties/payment:onchain,properties/survey:date,properties/payment:mastercard,properties/alt_name:en,properties/alt_name:vi,properties/name:vi,properties/source:location,properties/old_name,properties/highchair,properties/designation,properties/drive_in,properties/payment:american_express,properties/payment:cards,properties/payment:coins,properties/payment:contactless,properties/payment:notes,properties/short_name,properties/start_date,properties/diet:organic,properties/natural,properties/addr:country,properties/entrance,properties/payment:lightning_contactless,properties/self_service,properties/check_date:diet:vegetarian,properties/payment:apple_pay,properties/fax,properties/diet:meat,properties/name:ko,properties/bakery,properties/fixme,properties/name:fi,properties/internet,properties/brewery,properties/ref,properties/int_name,properties/diet:dairy_free,properties/diet:paleo,properties/postal_code,properties/payment:alipay,properties/payment:jcb,properties/payment:wechat,properties/contact:website,properties/diet:healthy,properties/diet:local,properties/diet:lactose_free,properties/diet:milk_tea,properties/diet:natural_foods,properties/internet_access:password,properties/opening_hours:drive_through,properties/contact:phone,properties/name:zh-Hans,properties/phone:mnemonic,properties/check_date:internet_access,properties/delivery:partner,properties/diet:chicken,properties/diet:fish,properties/diet:seafood,properties/name:fr,properties/payment:discover_card,properties/payment:visa_debit,properties/cocktails,properties/name:ja,properties/leisure,properties/language:en,properties/language:vi,properties/haunted,properties/office,properties/name:yue,properties/theme,properties/happy_hours,properties/name:yue-Hant,properties/diet:pescetarian,properties/television,properties/name:zh-Hant,properties/contact:email,properties/takeaway:covid19,properties/faces,properties/opening_hours:covid19,properties/payment:app,properties/panoramax,properties/panoramax:0,properties/panoramax:1,properties/panoramax:2,properties/toilets:fee,properties/toilets:gender_segregated,properties/toilets:wheelchair:grab_rail:foldable:left,properties/toilets:wheelchair:grab_rail:left,properties/toilets:wheelchair:grab_rail:right,properties/website:orders,properties/name:de,properties/disused:cuisine,properties/craft,properties/rooms,properties/addr:suite,properties/description:en,properties/payment:google_pay,properties/payment:square_pay,properties/pizza:style,properties/karaoke,properties/diet:omnivore,properties/building,properties/note:address_buildingnumber,properties/toilets:menstrual_products,properties/check:date,properties/drink:bubble_tea,properties/was:name,properties/drink:beer,properties/drink:coffee,properties/drink:tea,properties/drink:wine,properties/drink:espresso,properties/takeaway:website,properties/level:ref,properties/contact:youtube,properties/phone:tollfree
Feature,node/4859979121,The Dime,,Point,-123.1234852,49.2791296,node/4859979121,restaurant,,,,,,,,,,Vancouver,1017,BC,Granville Street,,,,yes,,yes,no,,,,,,,,,,,,,,,28-10-2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4867400104,Yook Korean Grilled BBQ and Bistro,,Point,-123.0563725,49.2627678,node/4867400104,restaurant,,,,,,,korean,,,Vancouver,2408,,Nanaimo Street,,,,,,,,,,,-10323,,,,,,,V5N 5E4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4880599223,Aphrodite's Organic Cafe,,Point,-123.1838359,49.2687697,node/4880599223,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4880607523,Blenz Coffee,,Point,-123.185452,49.268464,node/4880607523,cafe,,,,,Blenz Coffee,Q4926090,coffee_shop,,yes,,,,,,,,,,,,,,,,,,16-07-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4884201021,Lucy's Eastside Diner,,Point,-123.1007632,49.2608862,node/4884201021,restaurant,,,,,,,,"Su-Th 08:00-01:00, Fr,Sa 08:00-03:00",,,2708,,Main Street,,,,,,,no,,,,,,,23-01-2026,,,,,,,,03-01-2025,23-01-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4898455721,Miku,,Point,-123.112828,49.2870647,node/4898455721,restaurant,,,,,,,japanese;sushi,,,,,,,,,,yes,,yes,,,,,,https://mikurestaurant.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4911354324,Tractor,,Point,-123.118103,49.2804382,node/4911354324,restaurant,,,,,,,sandwich,"Mo-Fr 07:00-20:30; Sa,Su 08:00-20:30",,Vancouver,547,BC,Robson Street,,yes,yes,yes,,no,no,yes,,,,https://tractorfoods.com/,,,,,,V6B 1A6,,yes,,,,wlan,,,info@tractorfoods.com,yes,,,,,,,,,,,Everyday healthy food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4911471717,Kokoro Ramen,,Point,-123.065755,49.2328886,node/4911471717,restaurant,,,,,,,ramen;japanese,Su-Th 12:00-20:45; Fr-Sa 12:00-21:00,,Vancouver,5695,,Victoria Drive,,,,,,,no,,,,-8844,https://www.kokororamen.ca/,,22-10-2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4911916973,Desserts Artisanaux,,Point,-123.0509488,49.238811,node/4911916973,restaurant,,,,,,,cantonese;dessert,,yes,Vancouver,2675,BC,Kingsway,,,,,,yes,,,,,,https://www.instagram.com/desserts_artisanaux_official/?hl=en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outdoor seating for take out only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4922591983,Thierry,,Point,-123.1227296,49.2848096,node/4922591983,cafe,,,,,,,,"Mo-Th 08:00-22:00; Fr,Sa 08:00-23:00; Su 09:00-22:00",,Vancouver,1059,BC,Alberni Street,,,yes,yes,,yes,,yes,,,,https://www.thierrychocolates.com/,,,,,,V6E 1A1,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4937598267,Pho Thai Son Restaurant,,Point,-123.0659387,49.2257507,node/4937598267,restaurant,,,,,,,,,,Vancouver,6471,,Victoria Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4937598269,BOX Chinese Express Kitchen,,Point,-123.0661329,49.2258345,node/4937598269,restaurant,,,,,,,chinese,,,Vancouver,6443,BC,Victoria Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4937598271,Kim Phung Restaurant,,Point,-123.0653376,49.2318549,node/4937598271,restaurant,,,,,,,vietnamese,,,Vancouver,5764,,Victoria Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4937598275,RGK BBQ,,Point,-123.0658018,49.2320731,node/4937598275,restaurant,,,,,,,,,,Vancouver,5755,,Victoria Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4937598276,Shun Fa Noodle House,,Point,-123.0658214,49.2319942,node/4937598276,restaurant,,,,,,,,,,Vancouver,5763,,Victoria Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4937598277,Happy Sushi,,Point,-123.0653161,49.2335229,node/4937598277,restaurant,,,,,,,,,,Vancouver,5632,,Victoria Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4937598278,Pho Hue,,Point,-123.0657155,49.2346086,node/4937598278,restaurant,,,,,,,,,,Vancouver,5497,,Victoria Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4937624917,Banh Mi Saigon,,Point,-123.0656869,49.2353641,node/4937624917,restaurant,,,,,,,,,,Vancouver,5397,,Victoria Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4937624919,La Maison Da Nang,,Point,-123.0656949,49.2376403,node/4937624919,restaurant,,,,,,,,,,Vancouver,5195,BC,Victoria Drive,,,,,,,,,,,,,,,,,,V5P 3V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4937624920,Bun Cha Ca Hoang Yen,,Point,-123.0656128,49.2378772,node/4937624920,restaurant,,,,,,,,,,Vancouver,5155,BC,Victoria Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4937624921,Chau Café,,Point,-123.0651956,49.2385372,node/4937624921,restaurant,,,,,,,vietnamese,Mo-Su 11:30-21:00,,Vancouver,5052,,Victoria Drive,,yes,yes,,,,,,chauveggiexpress,chauveggie,+1 604 568 9508,https://www.chowatchau.ca/,https://www.chowatchau.ca/uploads/b/d4d2a2a0-2936-11ec-853a-4be1ec6ec3e3/Savoury-updated-np.png,,,,,V5P 3T8,,,,,,,,,info@chowatchau.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4937624922,Kozak Ukraїnian Eatery,,Point,-123.0655595,49.2386583,node/4937624922,restaurant,,,,,,,,Mo-Sa 09:00-20:00; Su 10:00-20:00,,Vancouver,5077,BC,Victoria Drive,,,,,,,,,,kozakukrainianfood,+1 778 955 9135,https://kozakeatery.ca,,,,,,V5P 3T9,,,,,,,,,tetyana@kozakeatery.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4937624924,17℃ Bubble Tea & Dessert Café,,Point,-123.0604187,49.2431312,node/4937624924,restaurant,,,,,,,bubble_tea;dessert,Su-Th 14:30-22:30; Fr-Sa 14:30-23:00,,,2223,,Kingsway,,,,,,,,,,,+1 604 620 9633,https://17degreesbubbletea.com,,23-08-2025,,,,V5N 2T6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4937624928,Starlight Kitchen,,Point,-123.059223,49.2426381,node/4937624928,restaurant,,,,,,,chinese,,,Vancouver,2257,BC,Kingsway,,,,,,,,,,,-2113,,,,,,,V5N 2T6,,,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4956101023,Delany's Coffee,,Point,-123.140591,49.2882578,node/4956101023,cafe,,,,,,,coffee_shop,Mo-Su 06:30-18:30,,Vancouver,1105,BC,Denman Street,,,,,,,,yes,,,-4609,https://delanyscoffee.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4956101024,Frying Pan,,Point,-123.140457,49.2883458,node/4956101024,restaurant,,,,,,,burger,"Tu-Th,Su 11:30-21:00; Fr,Sa 11:30-22:00",yes,Vancouver,1101,BC,Denman Street,,,,yes,,no,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4956101123,Akira Sushi,,Point,-123.140147,49.2885437,node/4956101123,restaurant,,,,,,,,,,Vancouver,1069,BC,Denman Street,,,,,,,,yes,,,-7730,,,,,,,,,,,29-10-2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4956157783,Icy Bar,,Point,-123.0260825,49.2320386,node/4956157783,restaurant,,,,,,,dessert,We-Mo 19:00-24:00,,Vancouver,3618,,Kingsway,,,,,,,,,,,-10025,,,31-08-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Icy Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,利源冰店,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4957714302,Angel Cake Cafe,,Point,-123.0909304,49.2302467,node/4957714302,restaurant,,,,,,,,,,Vancouver,5995,,Fraser Street,,,,,,no,,,,,-9874,,,06-07-2023,,,,,no,no,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4957714306,Boba Monster,,Point,-123.0903909,49.2321981,node/4957714306,cafe,,,,,,,,,,Vancouver,5766,,Fraser Street,,,,,,,,,,,,,,20-05-2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4957714307,Green Leaf Bubble Tea,,Point,-123.0903936,49.2322594,node/4957714307,cafe,,,,,,,,,,Vancouver,5756,,Fraser Street,,,,,,,,,,,,,,20-05-2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4957714309,Sushi & Co,,Point,-123.090384,49.2252584,node/4957714309,restaurant,,,,,,,,,,Vancouver,6520,,Fraser Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4957714310,Starbucks,,Point,-123.0904703,49.2251518,node/4957714310,cafe,,,,,Starbucks,Q37158,coffee_shop,,yes,Vancouver,6544,,Fraser Street,en:Starbucks,,,,Starbucks Coffee,,,,,,,,,20-05-2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4957714311,Shoom Restaurant,,Point,-123.0909786,49.2248465,node/4957714311,restaurant,,,,,,,,,,Vancouver,6555,,Fraser Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4957714314,Yu Xiang Yuan Restaurant,,Point,-123.0909787,49.2246588,node/4957714314,restaurant,,,,,,,,,,Vancouver,6591,,Fraser Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4957763605,Samurai Sushi on Fraser,,Point,-123.090544,49.2262041,node/4957763605,restaurant,,,,,,,,,,Vancouver,6428,,Fraser Street,,,,,,,,,,,,,,18-04-2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4957763610,Deer Garden Signatures,,Point,-123.090491,49.227687,node/4957763610,restaurant,,,,,,,chinese,Mo-Sa 11:00-20:30,,Vancouver,6270,BC,Fraser Street,,,,,,no,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4957763611,Ho Yuen Kee Restaurant,,Point,-123.090488,49.2279638,node/4957763611,restaurant,,,,,,,,,,Vancouver,6236,BC,Fraser Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4957825538,Oretachi Curry,,Point,-123.1017066,49.2411997,node/4957825538,restaurant,,,,,,,,,,Vancouver,4855,BC,Main Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/4957825541,Ivy's Kitchen,,Point,-123.101142,49.2434204,node/4957825541,restaurant,,,,,,,vietnamese,"Mo,We-Sa 10:30-21:00",,Vancouver,4598,,Main Street,,,,,,,,,,,-4821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
