type,properties/@id,properties/name,properties/tourism,geometry/type,geometry/coordinates/0,geometry/coordinates/1,id,properties/amenity,properties/addr:city,properties/cuisine,properties/outdoor_seating,properties/smoking,properties/source,properties/wikidata,properties/name:ru,properties/internet_access,properties/description,properties/image,properties/website,properties/internet_access:fee,properties/rooms,properties/addr:country,properties/phone,properties/name:en,properties/name:hi,properties/name:kn,properties/name:tr,properties/waterway,properties/email,properties/fax,properties/stars,properties/diet:vegetarian,properties/addr:postcode,properties/air_conditioning,properties/bar,properties/check_date,properties/payment:cash,properties/payment:upi,properties/toilets,properties/opening_hours,properties/elephant,properties/wheelchair,properties/name:nl,properties/operator,properties/diet:vegan,properties/indoor_seating,properties/natural,properties/addr:street,properties/access,properties/addr:housenumber,properties/delivery,properties/capacity,properties/takeaway,properties/check_date:opening_hours,properties/opening_hours:signed,properties/brand,properties/contact:facebook,properties/reservation,properties/brand:ks,properties/brand:pa,properties/brand:ur,properties/brand:wikidata,properties/brand:wikipedia,properties/name:ks,properties/name:pa,properties/name:ur,properties/biergarten,properties/disused:shop,properties/note,properties/name:it,properties/addr:housename,properties/attraction,properties/microbrewery,properties/shop,properties/addr:district,properties/branch,properties/website:menu,properties/payment:credit_cards,properties/payment:debit_cards,properties/name_1,properties/alt_name,properties/addr:floor,properties/level,properties/name:mr,properties/name:gom,properties/place,properties/wikipedia,properties/amenity_1,properties/internet_access:ssid,properties/name:de,properties/addr:state,properties/name:fr,properties/elevation,properties/leisure,properties/sport,properties/supervised,properties/changing_table,properties/addr:street:ru,properties/surface,properties/beds,properties/toilets:access,properties/toilets:wheelchair,properties/loc_name,properties/payment:american_express,properties/payment:diners_club,properties/payment:mastercard,properties/payment:paytm,properties/payment:rupay,properties/payment:visa,properties/historic,properties/inscription,properties/man_made,properties/start_date,properties/name:es,properties/name:ko,properties/addr:place,properties/check_date:diet:vegan,properties/changing_table:count,properties/payment:coins,properties/payment:notes,properties/contact:email,properties/floors,properties/swimming_pool,properties/survey:date,properties/diet:gluten_free,properties/contact:fax,properties/official_name,properties/pets,properties/pincode,properties/diet:chicken,properties/diet:fish,properties/diet:meat,properties/contact:instagram,properties/payment:google_pay,properties/denotation,properties/genus,properties/diet:non-vegetarian,properties/fixme,properties/diet:local,properties/diet:pescetarian,properties/diet:seafood,properties/check_date:currency:XBT,properties/currency:XBT,properties/payment:blink,properties/payment:lightning,properties/payment:lightning_contactless,properties/payment:onchain,properties/image:menu,properties/panoramax:0,properties/panoramax:1,properties/panoramax:2,properties/panoramax:3,properties/panoramax:4,properties/panoramax:5,properties/panoramax:6,properties/panoramax:7,properties/panoramax:8,properties/panoramax:9,properties/toilets:fee,properties/highchair,properties/mobile,properties/currency:INR,properties/diet:mediterranean,properties/self_service
Feature,node/8414679934,Olegario's,,Point,73.7683688,15.5062513,node/8414679934,restaurant,Candolim,international,,,,,,,,,,,,,,,,,,,,,,,403515,,,,,,,Mo-Su 07:00-22:30,,,,,,,,Quinta Costa Frias Complex,,Shop No. P-1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8415081185,Kiki Bar & Grill,,Point,73.7697109,15.5079796,node/8415081185,restaurant,Candolim,,,,,,,,4.4,,,,,,,,,,,,,,,,403515,,,,,,,Mo-Su 07:30-00:00,,,,,,,,Fort Aguada Road / Aguada - Siolim Road,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8415132935,The Big Mouth,,Point,73.7696617,15.5081339,node/8415132935,restaurant,Candolim,,,,,,,,,,,,,,,,,,,,,,,,403515,,,,,,,Mo-Su 08:00-2:00,,,,,,,,Fort Aguada Road / Aguada - Siolim Road,,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8415185994,Milan Family Restaurant,,Point,73.7695015,15.5085159,node/8415185994,restaurant,Candolim,,,,,,,,"4.1
Много местных",,,,,,9.1989E+11,,,,,,,,,,403515,,,,,,,Mo-Su 08:00-01:00,,,,,,,,Fort Aguada Road / Aguada - Siolim Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8415241870,Acron Seaway Resort,hotel,Point,73.7692982,15.5089543,node/8415241870,,Candolim,,,,,Q111861820,,wlan,"4.2 Бассейн, Спа-салон, парковка, бесплатный завтрак, ресторан.",,https://www.acronseawayresortgoa.com/,no,,,9.17741E+11,,,,,,,,3,,403515,yes,yes,,,,,,,,,,,,,Fort Aguada Road / Aguada - Siolim Road,,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8415481491,Pandurang Cafe,,Point,73.7662369,15.5099806,node/8415481491,cafe,Candolim,indian,yes,,,,,,,,,,,,,,,,,,,,,,403516,,,,,,,Mo-Su 09:00-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8415535576,Victors Personalised Fine Dining,,Point,73.7663484,15.5100229,node/8415535576,restaurant,,international,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,Mo-Su 18:00-21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8415607380,Chandrakant's Restaurant (Fish'N'Chips),,Point,73.7668797,15.51004,node/8415607380,restaurant,Candolim,regional;indian;seafood,,,,,,,4,,,,,,,,,,,,,,,,403516,,,,,,,Mo-Su 12:00-23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8415610263,Om Sai Restaurant,,Point,73.7672649,15.5101535,node/8415610263,restaurant,Candolim,indian,,,,,,,"1
Отстой. Маленькое меню, плохое обслуживание.",,,,,,,,,,,,,,,,403515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8415758487,Whispering Palms Beach Resort,hotel,Point,73.7679661,15.5102071,node/8415758487,,Candolim,,,no,,Q111402546,,wlan,"4* 4.2 Ресторан, бесплатный завтрак, парковка, бассейн, прачечная, джакузи, трансфер, спа, фитнес-цент.",,https://whisperingpalms.com/goa/,no,,,9.1997E+11,,,,,,,,4,,403515,yes,yes,,,,,,,yes,,,,,,Fort Aguada Road / Aguada - Siolim Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8415764705,Grills N Curries,,Point,73.768097,15.5102736,node/8415764705,restaurant,Candolim,international,,,,,,,"4,2",,http://grillsncurries.com/,,,,9.19822E+11,,,,,,,,,,403515,,,,,,,Mo-Su 10:00-23:00,,,,,,,,Fort Aguada Road / Aguada - Siolim Road,,134 (8/2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8416282387,Beer Opener Shack,,Point,73.7647602,15.5110479,node/8416282387,restaurant,,,,,,,,,4.5,,https://beer-opener-shack.business.site/,,,,9.1985E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8420723365,Sunset Beach Resort,hotel,Point,73.767986,15.5110608,node/8420723365,,Candolim,,,,,,,,"4.0 Бесплатный завтрак, парковка, бассейн, прачечная.",,https://sunset-beach-resort-goa.business.site/,,,,9.19882E+11,,,,,,,,3,,403515,yes,,,,,,,,,,,,,,Fort Aguada Road / Aguada - Siolim Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8420736103,Sunshine Park Resort,hotel,Point,73.7684929,15.5110219,node/8420736103,,Candolim,,,,,,,,,,,,,,,,,,,,,,,,403515,,,,,,,,,,,,,,,Fort Aguada Road / Aguada - Siolim Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8420847899,Serenity by the Sea Beach Resort,hotel,Point,73.7688365,15.5109748,node/8420847899,,Candolim,,,,,,,wlan,"4.0 Бесплатный завтрак, ресторан, бассейн, прачечная.",,https://www.serenitygoa.net/,no,,,9.19763E+11,,,,,,,,2,,403515,yes,,,,,,,,,,,,,,Fort Aguada Road / Aguada - Siolim Road,,443/D2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8420877189,Ruffles Beach Resort,hotel,Point,73.7687588,15.5114344,node/8420877189,,Candolim,,,,,,,wlan,"4,0 Бесплатный завтрак, парковка, бассейн,",,https://www.rufflesgoa.com/,no,,,9.1838E+11,,,,,,,,,,403515,yes,,,,,,,,,,,,,,Fort Aguada Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8421002095,OYO 7756 StayOut Bom Sucesso,hotel,Point,73.7687998,15.5121302,node/8421002095,,Candolim,,,,,,,,3.6,,https://www.oyorooms.com/hotels-in-Goa/,,,,,,,,,,,,,,403515,,,,,,,,,,,,,,,Fort Aguada Road / Aguada - Siolim Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8421106127,Casablanca Beach Resort,hotel,Point,73.7673899,15.5118386,node/8421106127,,Candolim,,,,,,,wlan,"3.8
Бесплатный завтрак, парковка, бассейн, прачечная.",,http://www.casablancagoa.com/,no,,,9.17744E+11,,,,,,,,3,,403515,yes,,,,,,,,,,,,,,Casablanca Resort Lfne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8421136046,Flavia By The Sea,hotel,Point,73.7678721,15.5119753,node/8421136046,,Candolim,,,,,,,,"4.0
Парковка, прачечная, бассейнг.",,https://villa-flavia.business.site/,,,,9.17447E+11,,,,,,,,,,403515,yes,,,,,,,,,,,,,,Aguada-Siolim Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8421161744,Big Daddy's Bar & Restaurant,,Point,73.7675518,15.5121961,node/8421161744,restaurant,Candolim,,,,,,,,4.8,,,,,,,,,,,,,,,,403515,,,,,,,Mo-Su 08:00-00:00,,,,,,,,Casablanca Resort Lfne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8421190760,Check Point Bar-Restaraunt,,Point,73.7676609,15.5122185,node/8421190760,restaurant,Candolim,,,,,,,,3.6,,,,,,9.19924E+11,,,,,,,,,,403515,,,,,,,Mo-Su 09:00-01:00,,,,,,,,Casablanca Resort Lfne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8423380771,Balaji Tea Stall,,Point,73.7715606,15.499521,node/8423380771,cafe,,regional,,,,,,,"4.6
Локал",,,,,,,,,,,,,,,,,,,,,,,Mo-Su 08:00-14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8423386027,Balcao Multicuisine Restaurant,,Point,73.7715832,15.4990917,node/8423386027,restaurant,Sinquerim,regional;indian,,,,,,,4.3,,,,,,,,,,,,,,,,403515,,,,,,,Mo-Su 08:00-00:00,,,,,,,,Fort Aguada Road / Aguada - Siolim Road,,Shop No. 104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8423439445,Baskin Robbins Sinquerim,,Point,73.7715995,15.5005399,node/8423439445,cafe,Sinquerim,ice_cream,,,,,,,4,,https://baskinrobbinsindia.com/about-us.php,,,,9.19882E+11,,,,,,,,,,403515,,,,,,,Mo-Su 10:00-01:00,,,,,,,,Fort Aguada Road / Aguada - Siolim Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8423455015,Yummy Tummy,,Point,73.7715125,15.4999629,node/8423455015,cafe,Sinquerim,regional;indian,,,,,,,"5.0
Локал",,,,,,,,,,,,,,,,403515,,,,,,,,,,,,,,,Fort Aguada Road / Aguada - Siolim Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8423507649,Shree Santosh Family Dhaba,,Point,73.7715798,15.5010004,node/8423507649,restaurant,Sinquerim,regional;indian,,,,,,,3.8,,,,,,,,,,,,,,,,403515,,,,,,,Mo-Su 11:45--00:30,,,,,,,,Fort Aguada Road / Aguada - Siolim Road,,S.no 63/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8424507863,Hangover Resort,hotel,Point,73.7715799,15.5009522,node/8424507863,,Sinquerim,,,,,,,wlan,"4.3
Бесплатный завтрак, бассейн, Спа, парковка, прачечная.",,,no,,,,,,,,,,,,,403515,yes,,,,,,,,,,,,,,Fort Aguada Road / Aguada - Siolim Road,,H.N.112/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8424868157,Hotel SinQ Privé,hotel,Point,73.7722269,15.5014714,node/8424868157,,Candolim,,,,,,,,"4.1 Бесплатный завтрак, парковка, джакузи, ресторан, трансфер, фитнес-центр, прачечная.",,https://sinq.in/sinqprive/,,,,,,,,,,,,4,,403515,yes,yes,,,,,,,,,,,,,Fort Aguada Road / Aguada - Siolim Road,,134 (8/2),,,,,,SinQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8424913951,Soi - Local Goan food,,Point,73.7717827,15.5015082,node/8424913951,restaurant,Candolim,regional;indian,,,,,,,5,,,,,,,,,,,,,,,,403515,,,,,,,,,,,,,,,Fort Aguada Road / Aguada - Siolim Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8425056238,Ludovici Tourist Home,hotel,Point,73.7716882,15.5025427,node/8425056238,,Candolim,,,,,,,,4.7,,,,,,,,,,,,,,3,,403515,,,,,,,,,,,,,,,Fort Aguada Road / Aguada - Siolim Road,,134 (8/2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8425093762,Holiday Inn Goa Candolim,hotel,Point,73.771951,15.5034793,node/8425093762,,Candolim,,,no,,,,wlan,"Бассейн, прачечная, фитнес-центр",,https://www.ihg.com/holidayinn/hotels/us/en/candolim/going/hoteldetail,no,106,,-6632941,,,,,,,,,,403515,yes,,,,,,,,yes,,,,,,,,Survey No. 52/5 And 52/8,,,,,,Holiday Inn,,,,,,Q2717882,en:Holiday Inn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,info@holidayinngoacandolim.com,5,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8425434987,Monica's Bar & Restaurant,,Point,73.7707489,15.5052002,node/8425434987,restaurant,Candolim,,,,,,,,"4.6
Локал",,,,,,,,,,,,,,,,403515,,,,,,,Mo-Su 18:00-22:30,,,,,,,,Fort Aguada Road / Aguada - Siolim Road,,134 (8/2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8425542077,Kuzner Bar and Restaurant,,Point,73.7701016,15.5075554,node/8425542077,restaurant,,,,,,,,,4.7,,https://kuzner-bar-and-restaurant.business.site/,,,,,,,,,,,,,,,,,,,,,Mo-Su 11:00-00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8425549959,Sodder's Beach Classic 3*,hotel,Point,73.7702787,15.5073846,node/8425549959,,Candolim,,,,,,,,"3.4
Завтрак",,http://www.sodder.com/,,,,9.18322E+11,,,,,,,,,,403515,,,,,,,,,,,,,,,Fort Aguada Road / Aguada - Siolim Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8425574083,Treebo Trend Skylight Royal Stay 3*,hotel,Point,73.7708911,15.5079059,node/8425574083,,,,,,,,,,"3.7 Прачечная, завтрак.",,https://www.treebo.com/hotels-in-goa/treebo-skylight-royal-stay-candolim-984/,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8425622239,ZiP By Spree Hotels Hyde,hotel,Point,73.7709028,15.5082413,node/8425622239,,Candolim,,,,,,,,"4.3
Завтрак, ресторан, прачечная, бассейн.",,https://www.spreehotels.com/goa/zip-spree-hotels-hyde/,,,,,,,,,,,,3,,403515,yes,yes,,,,,,,,,,,,,Fort Aguada Road / Aguada - Siolim Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8425981511,Booze Belly Bar And Restaurant,,Point,73.7699195,15.5081409,node/8425981511,restaurant,Candolim,international,,,,,,,4.5,,,,,,9.19819E+11,,,,,,,,,,403515,,,,,,,Mo-Su 09:00-03:00,,,,,,,,Fort Aguada Road / Aguada - Siolim Road,,134 (8/2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8425989428,Mikey's Place Bar & Restaurant,,Point,73.7698928,15.5082336,node/8425989428,restaurant,Candolim,international,,,,,,,4.1,,,,,,9.19822E+11,,,,,,,,,,403515,,,,,,,Mo-Su 12:00-00:00,,,,,,,,Fort Aguada Road / Aguada - Siolim Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8426498726,Radisson Goa Candolim 4*,hotel,Point,73.7701964,15.5095157,node/8426498726,,Candolim,,,,,,,wlan,"4.2
Ресторан, бар, бассейн, прачечная, фитнес-центр.",,https://www.radissonhotels.com/en-us/hotels/radisson-goa-candolim?cid=a:se+b:gmb+c:apac+i:local+e:rad+d:ind+h:INDRDCD,no,,,9.18327E+11,,,,,,,,,,403515,,,,,,,,,,,,,,,Fort Aguada Road / Aguada - Siolim Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8426521074,Gloria Ann Classic 3*,hotel,Point,73.7701194,15.5097342,node/8426521074,,Candolim,,,,,,,wlan,"3.6 Парковка, спа, спорт-зал, завтрак, прачечная, ресторан",,https://www.oyorooms.com/hotels-in-Goa/,no,,,1.82957E+12,,,,,,,,,,403515,yes,,,,,,,,,,,,,,Fort Aguada Road / Aguada - Siolim Road,,134 (8/2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8431257609,Sher A punjab,,Point,73.7692244,15.5108373,node/8431257609,restaurant,,regional;indian,,,,,,,"3.0
отстой",,,,,,9.19503E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8431266385,SanFrancisco Homes,hotel,Point,73.7696621,15.5110314,node/8431266385,,Candolim,,,,,,,,4.5,,,,,,,,,,,,,,,,403515,,,,,,,,,,,,,,,Lane 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8431467059,De Alturas Resorts 4*,hotel,Point,73.7711634,15.508857,node/8431467059,,Candolim,,,,,,,wlan,"3.7 Бесплатный завтрак, ресторан, парковка, бассейн, есть ""все включено"", трансфер, Спа, фитнес.",,https://www.resortdealturas.com/,no,,,,,,,,,,,4,,403515,yes,yes,,,,,,,yes,,,,,,Fort Aguada Road / Aguada - Siolim Road,,Survey No.42/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8431468906,Red Mango,,Point,73.7704634,15.5094081,node/8431468906,restaurant,,regional;indian,,,,,,,,,https://www.radisson.com/candolim-bardez-hotel-ga-403515/indrdcd,,,,9.18327E+11,,,,,,,,,,,,,,,,,Mo-Su 19:00-23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8431541551,Shalom Indus Residency 3*,hotel,Point,73.7709512,15.5092115,node/8431541551,,Candolim,,,,,,,,"3.5
Бассейн, парковка, кухня в некоторых номерах.",,http://www.shalomindusresidency.com/,,,,9.19824E+11,,,,,,,,,,403515,,,,,,,,,,,,,,,Fort Aguada Road / Aguada - Siolim Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/8431559512,Royal Mirage Beach Resort 3*,hotel,Point,73.771647,15.5091462,node/8431559512,,Candolim,,,,,,,,"3.2 Завтрак, трансфер, бассейн",,https://www.oyorooms.com/hotels-in-Goa/,,,,9.11246E+11,,,,,,,,,,403515,yes,,,,,,,,,,,,,,,,27-Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
