type,properties/@id,properties/amenity,properties/name,properties/source,geometry/type,geometry/coordinates/0,geometry/coordinates/1,id,properties/tourism,properties/opening_hours,properties/stars,properties/AND_a_nosr_p,properties/website,properties/fixme,properties/created_by,properties/check_date,properties/addr:city,properties/addr:postcode,properties/addr:street,properties/cuisine,properties/phone,properties/name:en,properties/name:es,properties/name:pt,properties/brand,properties/brand:wikidata,properties/takeaway,properties/historic,properties/wikidata,properties/wikimedia_commons,properties/wikipedia,properties/place,properties/panoramax,properties/addr:housename,properties/smoking,properties/addr:housenumber,properties/url,properties/addr:district,properties/diet:healthy,properties/addr:country,properties/addr:place,properties/contact:email,properties/phone2,properties/diet:vegetarian,properties/outdoor_seating,properties/brand:wikipedia,properties/contact:instagram,properties/note,properties/alt_name,properties/internet_access,properties/wifi,properties/toilets:wheelchair,properties/wheelchair,properties/drive_in,properties/delivery,properties/air_conditioning,properties/indoor_seating,properties/internet_access:fee,properties/level,properties/service:electricity,properties/diet:lacto_vegetarian,properties/name:hi,properties/name:ma,properties/addr:suburb,properties/changing_table,properties/toilets:access,properties/operator,properties/diet:non-vegetarian,properties/brand:pa,properties/brand:ur,properties/name:pa,properties/name:ur,properties/official_name,properties/official_name:pa,properties/official_name:ur,properties/denomination,properties/religion,properties/start_date,properties/brand:ks,properties/name:ks,properties/capacity,properties/opening_hours:covid19,properties/check_date:opening_hours,properties/building,properties/addr:state,properties/entrance,properties/contact:phone,properties/bar,properties/description,properties/branch,properties/email,properties/panoramax:0,properties/panoramax:1,properties/panoramax:2,properties/payment:cards,properties/payment:cash,properties/payment:qr_code,properties/old_name,properties/reservation,properties/access,properties/amenity_1,properties/shop,properties/name:ru,properties/name:gu,properties/toilets,properties/contact:facebook,properties/contact:tripadvisor,properties/contact:twitter,properties/contact:website,properties/diet:meat,properties/beds,properties/rooms,properties/name:mr,properties/self_service,properties/name:fr,properties/diet:vegan,properties/payment:credit_cards,properties/payment:debit_cards,properties/power_supply,properties/website:menu,properties/name:ar,properties/name:km,properties/addr:unit,properties/name:ml,properties/contact:mobile,properties/mobile,properties/diet:chicken,properties/diet:seafood,properties/seats,properties/tables,properties/name:nl,properties/diet:jain,properties/diet:gluten_free,properties/food,properties/brewery,properties/fax,properties/internet_access:ssid,properties/payment:mastercard,properties/diet:jain_vegetarian,properties/currency:BCH,properties/operator:hi,properties/diet:halal,properties/addr:neighbourhood,properties/contact:website:menu,properties/price,properties/payment:google_pay,properties/private,properties/diet:lactose_free,properties/image:menu,properties/image:menu:0,properties/image:menu:1,properties/image:menu:2,properties/image:menu:3,properties/image:menu:4,properties/image:menu:5,properties/image:menu:6,properties/opening_hours:signed,properties/payment:upi,properties/theme,properties/timing,properties/addr:full,properties/addr:subdistrict,properties/drive_through,properties/handwashing:soap,properties/highchair,properties/payment:app,properties/payment:cheque,properties/payment:coins,properties/payment:contactless,properties/payment:visa,properties/payment:visa_debit,properties/toilets:disposal,properties/toilets:fee,properties/toilets:gender_segregated,properties/toilets:hands_drying,properties/toilets:handwashing,properties/toilets:paper_supplied,properties/toilets:position,properties/diet:local,properties/currency:XBT,properties/payment:lightning,properties/payment:lightning_contactless,properties/payment:onchain,properties/survey:date,properties/loc_name,properties/diet:organic,properties/parking,properties/taxi,properties/microbrewery,properties/baby_feeding,properties/opening_hours:kitchen,properties/addr:floor,properties/diet:fish,properties/check_date:currency:XBT,properties/brand:website,properties/reusable_packaging:accept,properties/indoor,properties/diet:non-halal,properties/diet:sugar_free,properties/cafe
Feature,node/11617857998,cafe,Starbucks,,Point,72.911426,19.1185484,node/11617857998,,Mo-Su 09:00-21:00,,,https://www.starbucks.in/dashboard,,,,Mumbai,400076,High Street,coffee_shop,1860 266 0010,,,,Starbucks,Q37158,yes,,,,,,,,,,,thane,,,,,,,yes,,,,,yes,,,,,,yes,,no,,,,,,,,,,,,,,,Starbucks Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11637734870,cafe,,,Point,72.8127956,18.9560118,node/11637734870,,,,,,,,,,,,,,Belgian waffles and ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Вафли и мороженое,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11671956965,cafe,The Library Cafe,,Point,72.8224281,19.0707397,node/11671956965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11697760314,,Powai Vatika,,Point,72.9069326,19.1229152,node/11697760314,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11711426769,restaurant,,,Point,72.8285975,19.0028914,node/11711426769,,,,,,,,,,,Senapati Bapat Marg,italian;italian_pizza,,Si Nonna's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11728344375,restaurant,Achija veg restaurant Kandivali branch,,Point,72.8434457,19.2057243,node/11728344375,,Mo-Su 10:00-24:00,,,,,,,Mumbai,400067,Mahatma Gandhi Road,,7304033555,,,,,,,,,,,,,,,12/16 Ratna Rajul,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kandivali west,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11747921952,restaurant,Bar Tales,,Point,72.9459215,19.1604091,node/11747921952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11841594228,restaurant,Golden Gate Restaurant,,Point,72.9334626,19.0423353,node/11841594228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11844937157,restaurant,Nxt Level All Day Chembur,,Point,72.9069856,19.0466766,node/11844937157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11846246267,cafe,DORANGOS (Instagram:-dorangos_comedy_events) Best Entertainment Mumbai,,Point,72.826748,19.0611919,node/11846246267,,Mo-Su 09:00-21:00,,,,,,,Mumbai,400050,St. Andrews Road Extension,,9.1992E+11,,,,,,,,,,,,,,,5AA,,MAHARASHTRA,,,,,,,yes,,,,,wlan,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11875923469,restaurant,,,Point,72.8914215,19.1002545,node/11875923469,,,,,,,,,,,,,,Shahi Darbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11901183801,cafe,Starbucks,,Point,72.8317315,19.0756716,node/11901183801,,,,,,,,,,,,coffee_shop,,,,,Starbucks,Q37158,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Starbucks Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11911682369,,The Byke Delotel,,Point,72.8555533,19.2306853,node/11911682369,hotel,,,,"http://





www.thebyke.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thebykehotels,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reservation.borivali@thebyke.com,,,,,,,,,,,,,,,Thebykehotels.india,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11911790368,restaurant,,,Point,72.8646224,19.0498105,node/11911790368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11915129391,restaurant,Royal Challenge Restaurant,,Point,72.8634134,19.1742788,node/11915129391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11962469384,restaurant,7th Heaven Girgaon,,Point,72.8172193,18.9571447,node/11962469384,,,,,,,,,,,"487, Murad Mansion, Sardar Vallabhbhai Patel Road",,,,,,,,,,,,,,,,,"Shop No. 4,",,Mumbai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/11964902109,restaurant,Khyber,,Point,72.8316572,18.9283232,node/11964902109,,,,,,,,,,,,indian,,Khyber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,खैबर,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,खैबर,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12028951855,restaurant,Zima,,Point,72.8365002,19.0637688,node/12028951855,,Mo-Su 07:00-24:00,,,,,,,Mumbai,400050,"Off linking Road, Near National College, Bandra West, Mumbai, Maharashtra 400050",,9.19931E+11,,,,,,,,,,,,,,,,,Mumbai Suburban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12075203455,cafe,Starbucks,,Point,72.8731217,19.095253,node/12075203455,,,,,,,,,,,,coffee_shop,,,,,Starbucks,Q37158,yes,,,,,,,,,,,,,,,,,,no,,,,,,,,no,,,yes,,,2,,,,,,,,,,,,,,Starbucks Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12126380632,restaurant,Love in Langos,,Point,72.8300463,19.0496371,node/12126380632,,,,,,,,,,,,,+91 93210 55321,Love in Langos,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,लव्ह इन लँगोस,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12126380637,restaurant,Maaji's Foods,,Point,72.8319027,19.0531004,node/12126380637,,,,,,,,,,,,,,Maaji's Foods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,माजिस फुड्स,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,माजिस फुड्स,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12133192541,restaurant,"Apratim, Near Boomerang Building Gate No. 1",,Point,72.8923659,19.1141563,node/12133192541,,,,,,,,,Mumbai,400072,Chandivali Farm Road,indian,9.18652E+11,,,,,,,,,,,,,,,"Gate No. 1, Bommerang Building",,Mumbai,yes,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,no,yes,24-08-2024,,,,,,,,,,,,,,,,
Feature,node/12140071411,cafe,Dessert 99,,Point,72.8286589,19.2325867,node/12140071411,,,,,,,,,Mumbai,400092,Gorai Borivali Road,waffle;pancake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12184157097,restaurant,Masque,,Point,72.8256815,18.989838,node/12184157097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12185901900,cafe,hotel Udipi Ramdas,local knowledge,Point,72.8434222,19.0262674,node/12185901900,,Mo-Su 06:30-21:00,,,,,,,,,,south_indian_cuisine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"South Indian food, tea ,coffee,cold drinks, etc are available",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ramdas hotel,,,,,,,,,,,,,,,
Feature,node/12185905582,restaurant,Prasad Family Restaurant and Bar,,Point,72.8578297,19.1885071,node/12185905582,,Th-We 10:00-24:00,,,,,,,Malad,400097,Daftary Road,indian;pizza;burger,,,,,,,,,,,,,,,,shop no.66,,Mumbai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12185919108,restaurant,,,Point,72.8468512,19.1640116,node/12185919108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12192784768,restaurant,Tiger Yaki,,Point,72.8244934,19.061944,node/12192784768,,,,,,,,,,,,,,Tiger Yaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12192784798,cafe,Abokado,,Point,72.8246987,19.0629065,node/12192784798,,,,,,,,,,,,japanese,,Abokado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,अबोकाडो,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,अबोकाडो,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12192784843,restaurant,Shree Sagar Veg Restaurant,,Point,72.8305854,19.0624039,node/12192784843,,,,,,,,,,,,,,Shree Sagar Veg Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12222193556,restaurant,snack shack,,Point,72.8483417,19.2492029,node/12222193556,,Mo-Su 09:00-21:00,,,,,,,Mumbai,400103,Holy Cross Road,burger;sandwich;breakfast,+91 72081 52295,,,,,,,,,,,,,,,CROSS RD NO.5,,Mumbai Suburban,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12222194149,restaurant,,,Point,72.8475437,19.2011053,node/12222194149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12222194151,restaurant,Blue Tokai,,Point,72.8380629,19.2188387,node/12222194151,,Mo-Su 07:00-22:00,,,,,,,Mumbai,400092,padma nagar,coffee_shop,7042212891,,,,,,,,,,,,,,,3,,Mumbai Suburban,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12222194219,cafe,sa,,Point,72.8793696,19.1772225,node/12222194219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12223944101,,Prakash Inn,,Point,72.8812339,19.0988777,node/12223944101,hotel,,,,,,,,,,Sakinaka Tele Exchange Lane,,7045970972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12249980901,,T24 Retro,,Point,72.8542691,19.0971738,node/12249980901,hotel,,,,https://t24retro.in,,,,,400099,Nehru Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12289961582,cafe,Nagori Chai Adda,,Point,72.8454563,19.1455968,node/12289961582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,no,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26-10-2024,,,,,,,,,,,,,,,,
Feature,node/12290031488,cafe,Nahori Chaya Katta,,Point,72.845383,19.1460287,node/12290031488,,,,,,,,26-10-2024,,,,coffee_shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12290032649,cafe,Miya & Banos Cafe,,Point,72.8471677,19.1462213,node/12290032649,,,,,,,,26-10-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12290145012,cafe,Tashkend Cafe,,Point,72.8428353,19.1447133,node/12290145012,,,,,,,,26-10-2024,,,,,+91 82918 82243,Tashkend Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tashkend Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tashkend Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12298890609,,Ship Hotel,,Point,72.8385217,18.9396583,node/12298890609,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12306442151,restaurant,House Of Misal,,Point,72.8424101,19.0223451,node/12306442151,,,,,,,,02-11-2024,,,N C Kelkar Marg,,,,,,,,,,,,,,,,,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12307927827,cafe,Retroz The Cafe,,Point,72.8283281,19.0515022,node/12307927827,,,,,,,,,,,,,,Retroz The Cafe,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,रेट्रोज द कॅफे,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12307927828,restaurant,The South Spice,,Point,72.8284465,19.052066,node/12307927828,,,,,,,,,,,,,+91 89761 98832,The South Spice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12307927829,cafe,Mokai,,Point,72.8284969,19.052411,node/12307927829,,Mo-Su 09:00-21:00,,,,,,,"Bandra, Mumbai",400050,Chapel Road,japanese,-11111042,Mokai,,,,,,,,,,,,,,,,mumbai,,,,,,,yes,,,,,yes,,,,,,,,no,,,,मोकाई,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,मोकाई,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/12307927830,cafe,The Nutcracker,,Point,72.8264557,19.05012,node/12307927830,,,,,,,,,,,,,,The Nutcracker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
